#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
38 , Pražys,"jautì,Gabrielė Vilkickytė",48,"baltic post-punk, lithuanian indie, lithuanian pop","Jazz, Pop",Pražys,2022-03-14,4:13,50,45,40,0,34,3,10,-10 db,139,D Major,10B,3,2022-04-08,3XstEplljzYDXw3pipKeYE
39 , Easy On Me,Adele,91,"british soul, pop, pop soul, uk pop","R&B, Pop",30,2021-11-19,3:44,60,37,58,0,13,3,13,-8 db,142,F Major,7B,4,2022-04-08,46IZ0fSY2mpAiktS3KOqds
40 , Cool for the Summer,Demi Lovato,89,"dance pop, pop, post-teen pop",Pop,Confident,2015-01-01,3:34,58,61,0,0,34,4,14,-6 db,114,F Minor,4A,4,2022-04-08,3uwnnTQcHM1rDqSfA4gQNz
41 , Bones,Imagine Dragons,91,"modern rock, rock",Rock,Bones,2022-03-11,2:45,77,74,2,0,57,5,8,-4 db,114,F Minor,4A,4,2022-04-08,0HqZX76SFLDz2aW8aiqi7G
42 , Wait a Minute!,WILLOW,90,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-08,0y60itmpH0aPKsFiGxmtnh
43 , Light Switch,Charlie Puth,84,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-08,3AVXwaOGCEL8cmBecfcsFJ
44 , Starlight,Dave,92,uk hip hop,Hip Hop,Starlight,2022-03-03,3:31,95,37,34,0,37,29,10,-10 db,124,E Minor,9A,4,2022-04-08,531KGXtBroSrOX9LVmiIgc
45 , Save Your Tears,The Weeknd,93,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:35,68,83,2,0,64,3,54,-5 db,118,C Major,8B,4,2022-04-08,5QO79kh1waicV47BqGRL3g
46 , Daddy Issues,The Neighbourhood,91,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",Wiped Out!,2015-10-30,4:20,59,52,7,15,34,3,12,-9 db,85,A#/B♭ Major,6B,4,2022-04-08,5E30LdtzQTGqRvNd7l6kG5
47 , Moth To A Flame (with The Weeknd),"Swedish House Mafia,The Weeknd",92,"dance pop, edm, electro house, pop, pop dance, progressive electro house, canadian contemporary r&b, canadian pop","R&B, Pop, Dance/Electronic",Moth To A Flame,2021-10-22,3:54,54,66,0,0,11,4,11,-7 db,120,G#/A♭ Major,4B,4,2022-04-08,2gpWyfu7eZ01zzncHpxOtA
48 , u.,niteboi,81,drift phonk,,u.,2017-01-22,2:54,46,65,22,87,6,10,11,-9 db,124,E Minor,9A,4,2022-04-08,0J7oHYxjF6Oln61wy0kP2i
49 , Watermelon Sugar,Harry Styles,92,pop,Pop,Fine Line,2019-12-13,2:54,55,82,12,0,56,5,34,-4 db,95,C Major,8B,4,2022-04-08,6UelLqGlWMcVH1E5c4H7lY
50 , Dark Red,Steve Lacy,92,"afrofuturism, pop","R&B, Pop",Dark Red,2017-02-20,2:53,60,78,45,0,78,6,12,-4 db,172,F#/G♭ Major,2B,4,2022-04-08,37y7iDayfwm3WXn5BiAoRk
