#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
35 , Without Me,Eminem,89,"detroit hip hop, hip hop, rap",Hip Hop,The Eminem Show,2002-05-26,4:50,91,67,0,0,66,7,24,-3 db,112,G Major,9B,4,2022-04-16,7lQ8MOhq6IN2w8EYcFNSUk
36 , Teesklejad,Liis Lemsalu,37,"estonian pop, eurovision",Pop,Teesklejad,2022-04-07,2:52,73,61,12,0,48,5,11,-6 db,110,D Minor,7A,4,2022-04-16,5jhYoYzl45fTjqDo6VTsA3
37 , Bad Habits,Ed Sheeran,93,"pop, uk pop",Pop,=,2021-10-29,3:50,81,89,5,0,54,3,37,-4 db,126,B Minor,10A,4,2022-04-16,3rmo8F54jFF8OgYsqTxm5d
38 , House of Memories,Panic! At The Disco,80,"modern rock, rock",Rock,Death of a Bachelor,2016-01-15,3:28,51,82,0,0,51,3,5,-5 db,110,B Minor,10A,4,2022-04-16,2DgdHcjWmO3qd50RzuBLgZ
39 , Ghost,Justin Bieber,91,"canadian pop, pop",Pop,Justice,2021-03-19,2:33,60,74,19,0,44,5,42,-6 db,154,D Major,10B,4,2022-04-16,6I3mqTwhRpn34SLVafSH7G
40 , Starlight,Dave,89,uk hip hop,Hip Hop,Starlight,2022-03-03,3:31,95,37,34,0,37,29,10,-10 db,124,E Minor,9A,4,2022-04-16,531KGXtBroSrOX9LVmiIgc
41 , Селяви,MORGENSHTERN,65,"russian hip hop, russian trap","Hip Hop, Latin",Селяви,2022-04-08,2:40,90,44,8,0,33,7,22,-9 db,100,F Major,7B,4,2022-04-16,3SOHFsSinxM6flLceYl5BT
42 , Aluspükse,"5MIINUST,nublu",42,"estonian hip hop, estonian pop","Hip Hop, Pop",Aluspükse,2019-06-22,3:30,73,77,39,0,54,22,36,-6 db,120,A Minor,8A,4,2022-04-16,2xtLPeeUmIzM1hFw2qeH4U
43 , You & I,"Bru-C,Simula",67,"nottingham hip hop, bass house, uk dnb",Dance/Electronic,Original Sounds,2019-11-22,4:24,65,86,9,0,8,7,9,-4 db,87,A Major,11B,4,2022-04-16,0PX9O7QzWYClP6PPuIaomj
44 , 505,Arctic Monkeys,83,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-16,58ge6dfP91o9oXMzq3XkIS
45 , Hope,STEFAN,59,estonian pop,Pop,Hope,2021-12-05,3:03,52,79,20,0,58,4,10,-5 db,123,A#/B♭ Minor,3A,4,2022-04-16,6sSq38pmQxG0YuvbipDoEi
46 , Blinding Lights,The Weeknd,92,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:20,51,73,0,0,33,6,9,-6 db,171,C♯/D♭ Major,3B,4,2022-04-16,0VjIjW4GlUZAMYd2vXMi3b
47 , Moth To A Flame (with The Weeknd),"Swedish House Mafia,The Weeknd",25,"dance pop, edm, electro house, pop, pop dance, progressive electro house, canadian contemporary r&b, canadian pop","R&B, Pop, Dance/Electronic",Paradise Again,2022-04-15,3:54,55,66,0,0,11,4,11,-7 db,120,G#/A♭ Major,4B,4,2022-04-16,0VO8gYVDSwM1Qdd2GsMoYK
48 , u.,niteboi,77,drift phonk,,u.,2017-01-22,2:54,46,65,22,87,6,10,11,-9 db,124,E Minor,9A,4,2022-04-16,0J7oHYxjF6Oln61wy0kP2i
49 , good 4 u,Olivia Rodrigo,93,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-16,4ZtFanR9U6ndgddUvNcjcG
50 , Close Eyes,"Chego1963,onurxt,Rylixe",42,"new school turkce rap,",,Close Eyes,2020-02-13,2:12,78,54,7,73,22,7,14,-10 db,96,C Major,8B,4,2022-04-16,7BNWWI6aZPLkYCfRat8HuD
