#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
11 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",88,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-13,1HhNoOuqm1a5MXYEgAFl8o
12 , Woman,Doja Cat,95,"dance pop, pop",Pop,Planet Her,2021-06-25,2:52,82,76,9,0,88,9,12,-4 db,108,F Minor,4A,4,2022-04-13,6Uj1ctrBOjOas8xZXGqKk4
13 , Sentimentai,Monika LIU,60,"lithuanian indie, lithuanian pop","Jazz, Pop",Sentimentai,2022-01-18,3:00,68,56,9,0,50,3,31,-8 db,93,C Major,8B,4,2022-04-13,0JNPmXGU9K9DJpV9eHppZz
14 , Shivers,Ed Sheeran,94,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-13,50nfwKoDiSYg8zOCREWAm5
15 , Šokam Lėtai,Jessica Shy,47,lithuanian pop,Pop,Apkabinti Prisiminimus,2022-01-25,2:36,76,62,26,0,51,3,25,-8 db,100,A Minor,8A,4,2022-04-13,149qQkZez6yujONJspKw7U
16 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",92,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-13,5PjdY0CKGZdEuoNab3yDmX
17 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",89,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-13,5Z9KJZvQzH6PFmb8SNkxuk
18 , Another Love,Tom Odell,57,"chill pop, pop",Pop,Long Way Down,2013-06-17,4:04,44,54,72,0,14,5,9,-9 db,123,E Minor,9A,4,2022-04-13,7jtQIBanIiJOMS6RyCx6jZ
19 , Sweater Weather,The Neighbourhood,92,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-13,2QjOHCTQ1Jl3zawyYOpxh6
20 , Vasarą galvoj minoras,Katarsis,50,"lithuanian indie, lithuanian pop","Jazz, Pop",Vasarą galvoj minoras,2020-10-14,3:24,64,28,96,46,28,6,11,-16 db,120,A#/B♭ Major,6B,4,2022-04-13,1wGPGvj0moDoKMMVwFWFLj
21 , Boyfriend,Dove Cameron,93,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-13,59CfNbkERJ3NoTXDvoURjj
22 , Rugpjūtis,"Justinas Jarutis,Jessica Shy",49,lithuanian pop,Pop,Rugpjūtis,2021-07-09,2:42,79,94,4,0,86,4,10,-5 db,140,C♯/D♭ Major,3B,4,2022-04-13,2psbE7Ds01Xz2MaMIk7APk
23 , Won't Forget You - Edit,Shouse,79,aussietronica,Dance/Electronic,Won't Forget You,2022-02-04,3:50,66,66,2,1,56,2,10,-7 db,127,G Minor,6A,4,2022-04-13,3I10tZ5MgEMo4WryCNJkZQ
24 , THATS WHAT I WANT,Lil Nas X,94,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-13,0e8nrvls4Qqv5Rfa2UhqmO
25 , Tom's Diner,"AnnenMayKantereit,Giant Rooks",87,"cologne indie, german singer-songwriter,","Classical, Pop",Tom's Diner,2019-06-28,4:29,68,43,38,0,33,14,36,-8 db,98,F#/G♭ Minor,11A,4,2022-04-13,0oA9wBGDY4uyILLg4GymWP
26 , Infinity,Jaymes Young,94,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-13,1SOClUWhOi8vHZYMz3GluK
27 , Bad Habits,Ed Sheeran,94,"pop, uk pop",Pop,=,2021-10-29,3:50,81,89,5,0,54,3,37,-4 db,126,B Minor,10A,4,2022-04-13,3rmo8F54jFF8OgYsqTxm5d
28 , abcdefu,GAYLE,97,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-13,4fouWK6XVHhzl78KzQ1UjL
29 , 505,Arctic Monkeys,84,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-13,58ge6dfP91o9oXMzq3XkIS
30 , Wait a Minute!,WILLOW,88,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-13,0y60itmpH0aPKsFiGxmtnh
31 , Revenge,XXXTENTACION,88,"emo rap, miami hip hop",Hip Hop,17,2017-08-25,2:00,75,25,78,0,18,26,11,-16 db,140,B Minor,10A,4,2022-04-13,5TXDeTFVRVY7Cvt0Dw4vWW
32 , Pepas,Farruko,84,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-13,2B4GHvToeLTOBB4QLzW3Ni
33 , Easy On Me,Adele,88,"british soul, pop, pop soul, uk pop","R&B, Pop",30,2021-11-19,3:44,60,37,58,0,13,3,13,-8 db,142,F Major,7B,4,2022-04-13,46IZ0fSY2mpAiktS3KOqds
34 , After Dark,Mr.Kitty,77,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-13,0zCgWGmDF0aih5qexATyBn
35 , Without Me,Eminem,91,"detroit hip hop, hip hop, rap",Hip Hop,The Eminem Show,2002-05-26,4:50,91,67,0,0,66,7,24,-3 db,112,G Major,9B,4,2022-04-13,7lQ8MOhq6IN2w8EYcFNSUk
36 , Oy U Luzi Chervona Kalyna - Army Remix,"The Kiffness,Boombox",63,"cape town indie, south african pop, south african pop dance, russian alt pop, ukrainian folk rock, ukrainian pop, ukrainian rock","Dance/Electronic, World/Traditional, Pop, Rock",Oy U Luzi Chervona Kalyna (Army Remix),2022-03-05,3:06,80,53,51,0,65,7,7,-9 db,120,C♯/D♭ Minor,12A,4,2022-04-13,6nl2T8YjOdFFnQ4xBHXfdm
37 , good 4 u,Olivia Rodrigo,94,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-13,4ZtFanR9U6ndgddUvNcjcG
38 , Light Switch,Charlie Puth,82,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-13,3AVXwaOGCEL8cmBecfcsFJ
39 , Bones,Imagine Dragons,89,"modern rock, rock",Rock,Bones,2022-03-11,2:45,77,74,2,0,57,5,8,-4 db,114,F Minor,4A,4,2022-04-13,0HqZX76SFLDz2aW8aiqi7G
40 , Watermelon Sugar,Harry Styles,90,pop,Pop,Fine Line,2019-12-13,2:54,55,82,12,0,56,5,34,-4 db,95,C Major,8B,4,2022-04-13,6UelLqGlWMcVH1E5c4H7lY
41 , ZITTI E BUONI,Måneskin,78,"indie rock italiano, italian pop","Rock, Pop",Teatro d'ira - Vol. I,2021-03-19,3:14,63,94,0,0,64,7,42,-3 db,103,E Minor,9A,4,2022-04-13,776AftMmFFAWUIEAb3lHhw
42 , Save Your Tears,The Weeknd,90,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:35,68,83,2,0,64,3,54,-5 db,118,C Major,8B,4,2022-04-13,5QO79kh1waicV47BqGRL3g
43 , Daddy Issues,The Neighbourhood,88,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",Wiped Out!,2015-10-30,4:20,59,52,7,15,34,3,12,-9 db,85,A#/B♭ Major,6B,4,2022-04-13,5E30LdtzQTGqRvNd7l6kG5
44 , When You're Gone,Shawn Mendes,88,"canadian pop, dance pop, pop, viral pop",Pop,When You're Gone,2022-03-31,2:52,60,69,2,0,58,4,58,-6 db,147,F Major,7B,4,2022-04-13,0U1W2LZVUX7qTm7dDpqxh6
45 , Pirmi Kartai,"jautì,Monique",35,"baltic post-punk, lithuanian indie, lithuanian pop","Jazz, Pop",Pirmi Kartai,2022-04-07,4:14,52,89,1,2,57,5,22,-8 db,165,C♯/D♭ Minor,12A,4,2022-04-13,2jNZ2G7e5pneajmAMVm1Ct
46 , Moth To A Flame (with The Weeknd),"Swedish House Mafia,The Weeknd",89,"dance pop, edm, electro house, pop, pop dance, progressive electro house, canadian contemporary r&b, canadian pop","R&B, Pop, Dance/Electronic",Moth To A Flame,2021-10-22,3:54,54,66,0,0,11,4,11,-7 db,120,G#/A♭ Major,4B,4,2022-04-13,2gpWyfu7eZ01zzncHpxOtA
47 , Pražys,"jautì,Gabrielė Vilkickytė",46,"baltic post-punk, lithuanian indie, lithuanian pop","Jazz, Pop",Pražys,2022-03-14,4:13,50,45,40,0,34,3,10,-10 db,139,D Major,10B,3,2022-04-13,3XstEplljzYDXw3pipKeYE
48 , Dark Red,Steve Lacy,89,"afrofuturism, pop","R&B, Pop",Dark Red,2017-02-20,2:53,60,78,45,0,78,6,12,-4 db,172,F#/G♭ Major,2B,4,2022-04-13,37y7iDayfwm3WXn5BiAoRk
49 , HDMI,BONES,81,"dark trap, underground hip hop",Hip Hop,Rotten,2014-12-02,2:19,71,29,69,81,12,6,32,-16 db,125,G Major,9B,4,2022-04-13,7I4ibsZgwuf46g0xHuTC8s
50 , Starlight,Dave,90,uk hip hop,Hip Hop,Starlight,2022-03-03,3:31,95,37,34,0,37,29,10,-10 db,124,E Minor,9A,4,2022-04-13,531KGXtBroSrOX9LVmiIgc
