#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
30 , Kiltti tyttö,Nelli Matula,49,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",Kiltti tyttö,2022-03-31,2:27,78,67,24,0,39,7,11,-6 db,95,B Minor,10A,4,2022-04-12,7oMMyjZTrGC6MwFwnv6mWv
31 , Vauhti kiihtyy (feat. Matti ja Teppo),"Portion Boys,Matti ja Teppo",61,"finnish dance pop, finnish hip hop, classic finnish pop, classic iskelma, iskelma","Pop, Dance/Electronic, Hip Hop",Vauhti kiihtyy (feat. Matti ja Teppo),2021-06-11,3:31,62,91,0,0,71,3,7,-4 db,95,G Major,9B,4,2022-04-12,4N84bVnNycTXiuoKZFEXrD
32 , Softcore,The Neighbourhood,92,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,3:26,57,57,5,0,37,3,29,-6 db,94,A Minor,8A,4,2022-04-12,2K7xn816oNHJZ0aVqdQsha
33 , Infinity,Jaymes Young,94,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-12,1SOClUWhOi8vHZYMz3GluK
34 , Hypoteettinen koira,"Ida Paul & Kalle Lindroth,Ida Paul,Kalle Lindroth",55,"finnish dance pop, finnish pop","Dance/Electronic, Pop",Hypoteettinen koira,2022-04-01,2:57,74,59,2,0,25,4,12,-6 db,139,G Major,9B,4,2022-04-12,2IS6Y1ESgW80pBJ2cWfvKc
35 , Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran",65,"dance pop, pop, post-teen pop, uk pop",Pop,Familia,2022-04-07,3:26,76,70,18,0,96,4,33,-6 db,95,G#/A♭ Major,4B,4,2022-04-12,2DB4DdfCFMw1iaR6JaR03a
36 , Älä pyydä mua takas enää,costee,60,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",Älä pyydä mua takas enää,2022-03-18,2:57,46,52,23,0,45,5,10,-9 db,168,B Minor,10A,4,2022-04-12,0qeJ9MwgBw6Uua9TXRmM1k
37 , Shivers,Ed Sheeran,94,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-12,50nfwKoDiSYg8zOCREWAm5
38 , Loveletting - 7" Cut,VV,56,finnish metal,Metal,Loveletting (7" Cut),2022-04-08,3:55,49,79,0,2,43,4,27,-6 db,127,G#/A♭ Major,4B,4,2022-04-12,0bJPjlcegkXGSnijanvwVD
39 , Nukkuvat aamut,Lauri Tähkä,61,"finnish dance pop, finnish pop, suomi rock","Dance/Electronic, Pop, World/Traditional",Nukkuvat aamut,2022-02-04,3:14,56,67,26,0,60,6,9,-6 db,174,C Major,8B,4,2022-04-12,5YW76GVS51KRAbMkaIPYni
40 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",92,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-12,5PjdY0CKGZdEuoNab3yDmX
41 , Gang (Maanantai sessarit 6),AHTI,48,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",Gang (Maanantai sessarit 6),2022-04-04,2:20,75,62,37,0,57,13,9,-8 db,90,C♯/D♭ Major,3B,4,2022-04-12,3L3H6DQCxKj9KWI0jauxMv
42 , Where Are You Now,"Lost Frequencies,Calum Scott",94,"belgian edm, edm, pop, pop dance, tropical house, neo mellow","Dance/Electronic, Folk/Acoustic, Pop",Where Are You Now,2021-07-30,2:28,67,64,52,0,26,10,17,-8 db,121,F#/G♭ Minor,11A,4,2022-04-12,3uUuGVFu1V7jTQL60S1r8z
43 , In My Head,Lil Tjay,87,"brooklyn drill, melodic rap, nyc rap",Hip Hop,In My Head,2022-04-01,2:15,68,55,16,0,41,12,10,-7 db,143,C♯/D♭ Major,3B,4,2022-04-12,1HvTxgCj0mTzQlEo0zLvFb
44 , Kyläbaari,Portion Boys,58,"finnish dance pop, finnish hip hop","Dance/Electronic, Hip Hop",Kyläbaari,2021-03-05,3:46,56,93,1,0,84,4,34,-5 db,153,A#/B♭ Minor,3A,4,2022-04-12,0QO1QnI4tOXLwtgXQmVqPA
45 , Viimeistä kertaa,VIIVI,60,"finnish dance pop, finnish pop","Dance/Electronic, Pop",Parisuhdehautausmaa,2022-03-10,3:31,57,73,5,0,30,5,11,-8 db,131,E Minor,9A,4,2022-04-12,6j7ntlEnyTEiO5p3NgKcXy
46 , Boyfriend,Dove Cameron,94,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-12,59CfNbkERJ3NoTXDvoURjj
47 , Sun numero,YOUNGHEARTED,61,"finnish dance pop, finnish pop","Dance/Electronic, Pop",Sun numero,2022-01-17,3:08,58,63,43,0,36,4,16,-6 db,155,C Minor,5A,3,2022-04-12,2DfVvs2EZd82PvqOfdpJB4
48 , Pepas,Farruko,84,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-12,2B4GHvToeLTOBB4QLzW3Ni
49 , abcdefu,GAYLE,97,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-12,4fouWK6XVHhzl78KzQ1UjL
50 , Uu mama,Vesala,60,finnish pop,Pop,Uu mama,2022-02-18,3:32,76,77,0,0,50,6,10,-6 db,117,G Major,9B,4,2022-04-12,4gfaPfCrW3lM4FpGeLyORb
