#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
29 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",89,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-10,1HhNoOuqm1a5MXYEgAFl8o
30 , Kiltti tyttö,Nelli Matula,49,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",Kiltti tyttö,2022-03-31,2:27,78,67,24,0,39,7,11,-6 db,95,B Minor,10A,4,2022-04-10,7oMMyjZTrGC6MwFwnv6mWv
31 , Kesäyö,Pariisin Kevät,60,"finnish indie, finnish pop, suomi rock","World/Traditional, Pop",Kaikki on satua,2012-02-20,3:57,46,78,1,4,53,3,9,-8 db,98,A Minor,8A,4,2022-04-10,4Q7NePRrh6S0WzKMz8CbCA
32 , Hypoteettinen koira,"Ida Paul & Kalle Lindroth,Ida Paul,Kalle Lindroth",55,"finnish dance pop, finnish pop","Dance/Electronic, Pop",Hypoteettinen koira,2022-04-01,2:57,74,59,2,0,25,4,12,-6 db,139,G Major,9B,4,2022-04-10,2IS6Y1ESgW80pBJ2cWfvKc
33 ," Uptown Baby (feat. Ares, Averagekidluke, Xavier Weeks)","LEWIZKI,Averagekidluke,Xavier Weeks,Ares",54,"finnish drill, melodic rap, finnish hip hop",Hip Hop,"Uptown Baby (feat. Ares, Averagekidluke, Xavier Weeks)",2022-04-01,3:20,78,56,19,0,71,7,11,-8 db,92,B Minor,10A,4,2022-04-10,2sUktgwwpgivOkmOideaWt
34 , Shivers,Ed Sheeran,95,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-10,50nfwKoDiSYg8zOCREWAm5
35 , Infinity,Jaymes Young,95,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-10,1SOClUWhOi8vHZYMz3GluK
36 , Nukkuvat aamut,Lauri Tähkä,62,"finnish dance pop, finnish pop, suomi rock","Dance/Electronic, Pop, World/Traditional",Nukkuvat aamut,2022-02-04,3:14,56,67,26,0,60,6,9,-6 db,174,C Major,8B,4,2022-04-10,5YW76GVS51KRAbMkaIPYni
37 , Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran",46,"dance pop, pop, post-teen pop, uk pop",Pop,Familia,2022-04-07,3:26,76,70,18,0,96,4,33,-6 db,95,G#/A♭ Major,4B,4,2022-04-10,2DB4DdfCFMw1iaR6JaR03a
38 , Oo vielä sekunnin mun,KUUMAA,61,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",Oo vielä sekunnin mun,2021-12-09,3:40,72,62,5,0,73,3,9,-8 db,110,G#/A♭ Minor,1A,4,2022-04-10,60EXSCcZL24IZikBt4256W
39 , Älä pyydä mua takas enää,costee,61,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",Älä pyydä mua takas enää,2022-03-18,2:57,46,52,23,0,45,5,10,-9 db,168,B Minor,10A,4,2022-04-10,0qeJ9MwgBw6Uua9TXRmM1k
40 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",93,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-10,5PjdY0CKGZdEuoNab3yDmX
41 , Softcore,The Neighbourhood,93,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,3:26,57,57,5,0,37,3,29,-6 db,94,A Minor,8A,4,2022-04-10,2K7xn816oNHJZ0aVqdQsha
42 , Gang (Maanantai sessarit 6),AHTI,46,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",Gang (Maanantai sessarit 6),2022-04-04,2:20,75,62,37,0,57,13,9,-8 db,90,C♯/D♭ Major,3B,4,2022-04-10,3L3H6DQCxKj9KWI0jauxMv
43 , Where Are You Now,"Lost Frequencies,Calum Scott",95,"belgian edm, edm, pop, pop dance, tropical house, neo mellow","Dance/Electronic, Folk/Acoustic, Pop",Where Are You Now,2021-07-30,2:28,67,64,52,0,26,10,17,-8 db,121,F#/G♭ Minor,11A,4,2022-04-10,3uUuGVFu1V7jTQL60S1r8z
44 , Pepas,Farruko,85,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-10,2B4GHvToeLTOBB4QLzW3Ni
45 , In My Head,Lil Tjay,87,"brooklyn drill, melodic rap, nyc rap",Hip Hop,In My Head,2022-04-01,2:15,68,55,16,0,41,12,10,-7 db,143,C♯/D♭ Major,3B,4,2022-04-10,1HvTxgCj0mTzQlEo0zLvFb
46 , abcdefu,GAYLE,98,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-10,4fouWK6XVHhzl78KzQ1UjL
47 , Viimeistä kertaa,VIIVI,61,"finnish dance pop, finnish pop","Dance/Electronic, Pop",Parisuhdehautausmaa,2022-03-10,3:31,57,73,5,0,30,5,11,-8 db,131,E Minor,9A,4,2022-04-10,6j7ntlEnyTEiO5p3NgKcXy
48 , Boyfriend,Dove Cameron,95,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-10,59CfNbkERJ3NoTXDvoURjj
49 , Sun numero,YOUNGHEARTED,62,"finnish dance pop, finnish pop","Dance/Electronic, Pop",Sun numero,2022-01-17,3:08,58,63,43,0,36,4,16,-6 db,155,C Minor,5A,3,2022-04-10,2DfVvs2EZd82PvqOfdpJB4
50 , Uu mama,Vesala,61,finnish pop,Pop,Uu mama,2022-02-18,3:32,76,77,0,0,50,6,10,-6 db,117,G Major,9B,4,2022-04-10,4gfaPfCrW3lM4FpGeLyORb
