#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
36 , 1000-7,fem.love,68,"russian drain, russian hip hop",Hip Hop,1000-7,2021-07-02,1:57,52,89,6,0,24,4,50,-5 db,135,G Minor,6A,4,2022-04-10,2L2iWhBsyosVcxx36iurfa
37 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",89,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-10,1HhNoOuqm1a5MXYEgAFl8o
38 , Кожура,ZAPOMNI,69,russian hip hop,Hip Hop,BACKGROUND,2021-11-19,2:23,85,66,45,0,41,43,10,-9 db,145,C Major,8B,4,2022-04-10,1OeGvzNcGC2s6F41lmCdjA
39 , Первый раз - remix nevroz,"JojoHF,nevroz",69,"russian hip hop,",Hip Hop,Первый раз (remix nevroz),2021-02-25,1:09,76,64,57,81,35,10,13,-9 db,145,E Minor,9A,3,2022-04-10,1zE2dRkxtOLEOubAmqcHX3
40 , MIDDLE OF THE NIGHT,Elley Duhé,96,"alt z, pop",Pop,MIDDLE OF THE NIGHT,2020-01-10,3:04,41,61,2,0,9,5,12,-8 db,186,E Minor,9A,3,2022-04-10,58HvfVOeJY7lUuCqF0m3ly
41 , Инкассатор,ROCKET,67,"russian drill, russian hip hop, russian trap","Hip Hop, Latin",SWAG SEASON 2,2019-07-26,2:45,93,48,5,0,62,25,8,-10 db,125,A#/B♭ Major,6B,4,2022-04-10,4DcMqvjv5pcYVu9jTBhpDH
42 , Погоди,DSPRITE,66,"russian alt pop, russian hyperpop",Dance/Electronic,Погоди,2021-11-24,1:52,64,57,17,0,71,3,21,-11 db,164,D#/E♭ Minor,2A,4,2022-04-10,5sJt5rmSaKTQyAymKx6e1W
43 , СОЛНЦЕ МОНАКО,Lusia Chebotina,71,"russian dance pop, russian pop",Pop,The End,2021-10-29,2:40,80,76,7,0,70,7,33,-5 db,135,B Minor,10A,4,2022-04-10,5YDBHDEIgWkfairCJgGApW
44 , баночка с окурками,КОСМОНАВТОВ НЕТ,69,"russian alt pop, russian drain, russian indie rock","Dance/Electronic, Rock",1+1=11,2020-10-16,2:42,40,88,6,2,51,31,32,-7 db,180,A#/B♭ Major,6B,4,2022-04-10,7j6eSKC2Hv3lcElPyR1bP3
45 , Дом Периньон,"Poshlaya Molly,Eldzhey",68,"russian alt pop, russian electronic, russian dance, russian hip hop, russian pop","Dance/Electronic, Hip Hop, Pop",Дом Периньон,2021-09-17,2:54,73,73,1,0,75,4,40,-8 db,125,C♯/D♭ Major,3B,4,2022-04-10,0i8YObgqnjZYoYJOQbwLHq
46 , Седьмой лепесток,Антон Токарев,69,,,Седьмой лепесток,2021-12-14,3:19,65,43,1,0,16,3,11,-11 db,101,A#/B♭ Minor,3A,4,2022-04-10,6P4SAsG3RuIeGymX2Qou9L
47 , И ЧТОЭ,INSTASAMKA,66,"russian hip hop, zhenskiy rep",Hip Hop,MONEYDEALER,2021-11-19,1:54,88,57,0,0,64,37,34,-5 db,87,B Major,1B,5,2022-04-10,6HXheUbvgpEVEFH51ipUf9
48 , Phonky Town,PlayaPhonk,81,drift phonk,,Phonky Town,2021-03-16,2:21,81,82,36,83,34,35,12,-5 db,125,C♯/D♭ Major,3B,4,2022-04-10,5mnpMkzp3Z2RCCbwIEZCbv
49 , Вина (feat. 17 SEVENTEEN),"OG Buda,MAYOT,17 SEVENTEEN",68,"russian drill, russian hip hop, russian trap, russian drain","Hip Hop, Latin",Вина (feat. 17 SEVENTEEN),2021-12-17,2:46,74,65,40,0,33,7,10,-12 db,92,G#/A♭ Major,4B,4,2022-04-10,1Kp2TF4fFYjJPqEMf1U0RK
50 , untitled,"semmmyq,shinra",67,"russian drain, russian hip hop, zxc",Hip Hop,untitled,2021-04-20,3:07,38,91,10,0,28,14,9,-4 db,172,G Major,9B,4,2022-04-10,0z58HQdBeOGPCveLYfX6lO
