#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
22 , Танцы,ssshhhiiittt!,62,russian post-punk,Rock,Последнее лето (Часть 2),2019-09-30,2:55,48,97,14,0,86,6,79,-2 db,160,G Minor,6A,4,2022-04-26,5hY09NvKjD3gBQS3qhriXD
23 , Woman,Doja Cat,92,"dance pop, pop",Pop,Planet Her,2021-06-25,2:52,82,76,9,0,88,9,12,-4 db,108,F Minor,4A,4,2022-04-26,6Uj1ctrBOjOas8xZXGqKk4
24 , First Class,Jack Harlow,94,"deep underground hip hop, kentucky hip hop, rap",Hip Hop,First Class,2022-04-08,2:53,91,56,3,0,32,10,11,-6 db,107,G#/A♭ Major,4B,4,2022-04-26,1rDQ4oMwGJI7B4tovsBOxc
25 , I Got Love,"MiyaGi & Endspiel,Rem Digga",66,"estonian hip hop, russian hip hop, russian trap, uzbek pop, kavkaz, russian gangster rap","Hip Hop, Pop, Dance/Electronic, Latin",I Got Love,2016-09-09,4:36,67,86,15,0,20,20,14,-4 db,106,D Minor,7A,4,2022-04-26,43wgyQXc2M9KmTDUqVzugM
26 , Wait a Minute!,WILLOW,86,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-26,0y60itmpH0aPKsFiGxmtnh
27 , adaptive strike,"shadowraze,LXNER,quiizzzmeow",68,"russian drain, russian hip hop, hyperpop, russian emo rap, russian hyperpop","Pop, Hip Hop",adaptive strike,2022-02-11,2:16,80,82,19,0,39,5,10,-7 db,102,C♯/D♭ Major,3B,4,2022-04-26,5jXocrsUwpKwWyI5BZLKFA
28 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",86,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-26,5Z9KJZvQzH6PFmb8SNkxuk
29 , Marmalade,"Miyagi & Andy Panda,Mav-d",65,"russian hip hop,",Hip Hop,Marmalade,2021-11-19,3:40,73,51,57,0,51,5,12,-9 db,110,A#/B♭ Minor,3A,4,2022-04-26,7rvEwAILTqxBpdIyUifkE8
30 , With you,"Jimin,HA SUNG WOON",73,"k-pop, korean pop",Pop,"Our Blues, Pt. 4 (Original Television Soundtrack)",2022-04-24,3:21,53,43,64,0,14,3,13,-6 db,150,D#/E♭ Major,5B,3,2022-04-26,2gzhQaCTeNgxpeB2TPllyY
31 , ТОЛПЫ КРИЧАТ,"uniqe,nkeeei,ARTEM SHILOVETS",65,"russian hip hop,",Hip Hop,ТОЛПЫ КРИЧАТ,2021-09-28,2:05,90,38,70,0,70,24,9,-7 db,130,D#/E♭ Minor,2A,4,2022-04-26,3mcw4dkjfzj5B4Ago9NSmN
32 , Daddy Issues,The Neighbourhood,85,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",Wiped Out!,2015-10-30,4:20,59,52,7,15,34,3,12,-9 db,85,A#/B♭ Major,6B,4,2022-04-26,5E30LdtzQTGqRvNd7l6kG5
33 , 99 Problems,"Big Baby Tape,kizaru",65,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:39,95,45,2,0,18,10,7,-9 db,100,A Major,11B,4,2022-04-26,0r9fpWPI6z3V3YZXIiVaNC
34 , плачь,"rizza,Sqwore",65,"russian drain, russian hip hop, russian hyperpop",Hip Hop,плачь,2021-08-27,1:56,66,83,30,0,55,23,12,-4 db,157,E Minor,9A,4,2022-04-26,3yCKABoZU3FVFuyVBc5VlM
35 , Положение,Skryptonite,61,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap","Hip Hop, Latin",Уроборос: Улица 36,2017-12-16,4:42,58,54,54,0,24,32,15,-9 db,63,C♯/D♭ Minor,12A,4,2022-04-26,1hfISzdAwnywAKxaSpfloo
36 , shadowfiend,shadowraze,66,"russian drain, russian hip hop",Hip Hop,shadowfiend,2020-09-30,2:23,63,80,5,45,66,8,11,-6 db,178,A#/B♭ Minor,3A,5,2022-04-26,0xEET0hVtwAEI5iVMWmD5C
37 , Blinding Lights,The Weeknd,90,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:20,51,73,0,0,33,6,9,-6 db,171,C♯/D♭ Major,3B,4,2022-04-26,0VjIjW4GlUZAMYd2vXMi3b
38 , Baby mama,"Skryptonite,Райда",62,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap,","Hip Hop, Latin",Baby mama,2020-07-03,3:51,89,57,2,0,55,15,14,-6 db,104,G Minor,6A,4,2022-04-26,5X33A2X2OuQXUOKhawWCMm
39 , Notion,The Rare Occasions,86,la indie,Pop,Notion,2021-12-02,3:15,31,88,7,0,31,8,8,-4 db,159,A Major,11B,4,2022-04-26,0sTlGEld0h8kIPZaKDYUf4
40 , Freaks,Surf Curse,85,"dreamo, indie surf, surf punk, vegas indie",Rock,Freaks,2021-05-15,2:27,35,94,0,63,41,5,5,-10 db,180,A Major,11B,4,2022-04-26,7EkWXAI1wn8Ii883ecd9xr
41 , Revenge,XXXTENTACION,85,"emo rap, miami hip hop",Hip Hop,17,2017-08-25,2:00,75,25,78,0,18,26,11,-16 db,140,B Minor,10A,4,2022-04-26,5TXDeTFVRVY7Cvt0Dw4vWW
42 , Aomine Daiki,quiizzzmeow,65,"russian drain, russian emo rap, russian hip hop, russian hyperpop",Hip Hop,Aomine Daiki,2021-10-05,2:47,51,82,3,0,16,5,36,-6 db,82,C♯/D♭ Major,3B,4,2022-04-26,5X1FYw7MXEgnPmQAYwAa0q
43 , Million,"Big Baby Tape,kizaru",64,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:14,87,68,3,0,72,22,27,-5 db,165,F#/G♭ Major,2B,4,2022-04-26,4umjgYILQbHyV41ZmaemQm
44 , Фотографирую закат,fem.love,66,"russian drain, russian hip hop",Hip Hop,Фотографирую закат,2020-06-22,2:36,41,90,0,0,40,6,17,-3 db,160,F#/G♭ Major,2B,4,2022-04-26,1ghdJUMhmLEpUitNwyNMWH
45 , MANIAC,Stray Kids,60,"k-pop, k-pop boy group",Pop,ODDINARY,2022-03-18,3:02,74,80,18,0,72,27,7,-3 db,90,C♯/D♭ Major,3B,4,2022-04-26,7BDHDiidJ8WV349p3HTxTV
46 , Phonky Town,PlayaPhonk,77,drift phonk,,Phonky Town,2021-03-16,2:21,81,82,36,83,34,35,12,-5 db,125,C♯/D♭ Major,3B,4,2022-04-26,5mnpMkzp3Z2RCCbwIEZCbv
47 , Bandana,"Big Baby Tape,kizaru",64,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:31,75,58,1,4,35,3,17,-6 db,103,F Major,7B,4,2022-04-26,16AzcbKli3UQsxj491hJLQ
48 , Селяви,MORGENSHTERN,64,"russian hip hop, russian trap","Hip Hop, Latin",Селяви,2022-04-08,2:40,90,44,8,0,33,7,22,-9 db,100,F Major,7B,4,2022-04-26,3SOHFsSinxM6flLceYl5BT
49 , Как тебя покорить,Перемотка,60,"russian alt pop, russian post-punk","Dance/Electronic, Rock",Начало прекрасной дружбы,2020-10-30,3:38,51,97,1,4,80,5,38,-5 db,91,D Major,10B,4,2022-04-26,1CqOEa4NIRBaWR6sNHTDTo
50 , Jealous,Eyedress,80,noise pop,Rock,Jealous,2019-12-06,2:02,47,92,0,85,70,5,48,-10 db,93,A Minor,8A,4,2022-04-26,1aXV8GrmQLvgoFtBPERP7E
