#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
1 , Crying in the Rain,Ali Gatie,67,"canadian hip hop, pop","Hip Hop, Pop",Crying in the Rain,2022-03-04,2:35,60,51,30,0,14,4,7,-8 db,118,C♯/D♭ Major,3B,4,2022-04-21,134G2m5YsPiZXFOduHEfSJ
2 , showdown,shadowraze,76,"russian drain, russian hip hop",Hip Hop,showdown,2022-03-04,2:00,71,63,4,3,38,13,9,-11 db,115,F#/G♭ Major,2B,4,2022-04-21,48fzAdCxamFYCHNXXLk6zn
3 , astral step,shadowraze,73,"russian drain, russian hip hop",Hip Hop,astral step,2021-10-29,2:01,80,62,1,0,69,29,10,-7 db,95,G Major,9B,4,2022-04-21,47iHvzU9Po0e6raFlgLBOF
4 , Селяви,MORGENSHTERN,64,"russian hip hop, russian trap","Hip Hop, Latin",Селяви,2022-04-08,2:40,90,44,8,0,33,7,22,-9 db,100,F Major,7B,4,2022-04-21,3SOHFsSinxM6flLceYl5BT
5 , RAVE,Dxrk ダーク,75,drift phonk,,RAVE,2022-03-18,2:49,72,75,24,85,34,4,11,-6 db,120,G#/A♭ Major,4B,4,2022-04-21,01kfSdF9zfcDLri5sSWEoL
6 , Зелёный глаз,Минин,62,,,Зелёный глаз,2022-02-11,1:54,78,42,62,0,27,8,10,-11 db,135,E Minor,9A,4,2022-04-21,4ZOjdqmXLuwHDQUn9WWoFR
7 , ярче звёзд,ПОЛМАТЕРИ,60,,,иван марголдин президент россии,2020-08-18,2:47,45,91,2,0,26,5,19,-4 db,115,F#/G♭ Major,2B,4,2022-04-21,4CK9NEdPWB6rJ8N6BU20pN
8 , Лёд,"WENARO,LXNER",69,"russian drain, hyperpop, russian hip hop","Pop, Hip Hop",Лёд,2021-07-12,2:32,64,79,17,0,95,6,16,-8 db,172,G#/A♭ Major,4B,4,2022-04-21,7D8k995g6jdie4NF1E7Tpu
9 , Днями-ночами,"pyrokinesis,MUKKA",64,"russian alt pop, russian hip hop, russian underground rap","Dance/Electronic, Hip Hop",Днями-ночами,2020-03-19,3:17,56,88,18,0,31,6,26,-2 db,180,A Major,11B,4,2022-04-21,04gmklgYhNhZxRnAvSofoE
10 , ЛАБИРИНТ,FACE,66,"kavkaz, russian emo rap, russian grime, russian hip hop, russian trap","Pop, Hip Hop, Latin",12,2019-10-01,2:49,87,72,21,0,91,14,18,-6 db,138,E Minor,9A,4,2022-04-21,7biChppM3c8q7qcVl7ceb2
11 , As It Was,Harry Styles,100,pop,Pop,As It Was,2022-03-31,2:47,52,73,34,0,66,6,31,-5 db,174,F#/G♭ Minor,11A,4,2022-04-21,4LRPiXqCikLlN15c3yImP7
12 , Фотографирую закат,fem.love,68,"russian drain, russian hip hop",Hip Hop,Фотографирую закат,2020-06-22,2:36,41,90,0,0,40,6,17,-3 db,160,F#/G♭ Major,2B,4,2022-04-21,1ghdJUMhmLEpUitNwyNMWH
13 , Капли,"OG Buda,Дора",55,"russian drill, russian hip hop, russian trap, russian alt pop, russian pop","Dance/Electronic, Hip Hop, Pop, Latin",Капли,2022-04-15,2:40,70,49,4,0,46,10,9,-9 db,143,F#/G♭ Major,2B,4,2022-04-21,0LwPFTgtNaQrfyWHM42Z83
14 , adaptive strike,"shadowraze,LXNER,quiizzzmeow",69,"russian drain, russian hip hop, hyperpop, russian emo rap, russian hyperpop","Pop, Hip Hop",adaptive strike,2022-02-11,2:16,80,82,19,0,39,5,10,-7 db,102,C♯/D♭ Major,3B,4,2022-04-21,5jXocrsUwpKwWyI5BZLKFA
15 , 99 Problems,"Big Baby Tape,kizaru",67,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:39,95,45,2,0,18,10,7,-9 db,100,A Major,11B,4,2022-04-21,0r9fpWPI6z3V3YZXIiVaNC
16 , Another Love,Tom Odell,55,"chill pop, pop",Pop,Long Way Down,2013-06-17,4:04,44,54,72,0,14,5,9,-9 db,123,E Minor,9A,4,2022-04-21,7jtQIBanIiJOMS6RyCx6jZ
17 , Ау,"10AGE,Ramil'",63,"russian hip hop, russian pop","Hip Hop, Pop",Ау,2019-03-21,3:00,72,43,69,0,28,26,10,-10 db,146,A#/B♭ Minor,3A,4,2022-04-21,6RmlamfS2Supq8wARlY0QQ
18 , Bandana,"Big Baby Tape,kizaru",66,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:31,75,58,1,4,35,3,17,-6 db,103,F Major,7B,4,2022-04-21,16AzcbKli3UQsxj491hJLQ
19 , Yeyo!,Шайни,66,"russian drain, russian hip hop, russian hyperpop",Hip Hop,Yeyo!,2022-02-11,1:51,72,80,10,0,44,6,12,-9 db,138,A Major,11B,4,2022-04-21,4jvw60Iw8LpSRJwy1sOmoB
20 , MIDDLE OF THE NIGHT,Elley Duhé,92,"alt z, pop",Pop,MIDDLE OF THE NIGHT,2020-01-10,3:04,41,61,2,0,9,5,12,-8 db,186,E Minor,9A,3,2022-04-21,58HvfVOeJY7lUuCqF0m3ly
21 , плачь,"rizza,Sqwore",67,"russian drain, russian hip hop, russian hyperpop",Hip Hop,плачь,2021-08-27,1:56,66,83,30,0,55,23,12,-4 db,157,E Minor,9A,4,2022-04-21,3yCKABoZU3FVFuyVBc5VlM
22 , МАЛИНОВАЯ ЛАДА,GAYAZOV$ BROTHER$,68,"russian dance, russian hip hop, russian pop","Dance/Electronic, Hip Hop, Pop",МАЛИНОВАЯ ЛАДА,2021-10-22,3:33,76,88,6,0,82,4,23,-5 db,117,E Minor,9A,4,2022-04-21,77B4S4jkrAkL3Ng5hEHoUU
23 , Я хочу тебя трахать,"Scally Milano,uglystephan",42,"russian hip hop, russian drain, russian viral rap, zxc",Hip Hop,Пропаганда денег,2022-04-15,2:24,77,60,18,0,75,17,7,-5 db,136,C♯/D♭ Major,3B,4,2022-04-21,12GNcuMwxsLQQG4A9flx9r
24 , never enough,zxcursed,66,,,never enough,2022-03-13,2:22,65,83,2,0,56,24,30,-6 db,132,C Major,8B,4,2022-04-21,48jRCynldeK3WQbvd3jr73
25 , ТОЛПЫ КРИЧАТ,"uniqe,nkeeei,ARTEM SHILOVETS",66,"russian hip hop,",Hip Hop,ТОЛПЫ КРИЧАТ,2021-09-28,2:05,90,38,70,0,70,24,9,-7 db,130,D#/E♭ Minor,2A,4,2022-04-21,3mcw4dkjfzj5B4Ago9NSmN
26 , Домино,FACE,64,"kavkaz, russian emo rap, russian grime, russian hip hop, russian trap","Pop, Hip Hop, Latin",Искренний,2021-04-08,3:18,84,54,7,4,44,5,10,-9 db,134,B Major,1B,4,2022-04-21,6GyZQ9o0dBU9V0NIjGPz2r
27 , Million,"Big Baby Tape,kizaru",66,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:14,87,68,3,0,72,22,27,-5 db,165,F#/G♭ Major,2B,4,2022-04-21,4umjgYILQbHyV41ZmaemQm
28 , SHAKE,INSTASAMKA,61,"russian hip hop, zhenskiy rep",Hip Hop,SHAKE,2022-03-25,2:11,91,59,2,0,46,21,6,-6 db,87,C♯/D♭ Major,3B,4,2022-04-21,6ljlpspxptHxDmYfR3NW2O
29 , shadowfiend,shadowraze,68,"russian drain, russian hip hop",Hip Hop,shadowfiend,2020-09-30,2:23,63,80,5,45,66,8,11,-6 db,178,A#/B♭ Minor,3A,5,2022-04-21,0xEET0hVtwAEI5iVMWmD5C
30 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",86,"modern rock, rock, hip hop, rap, underground hip hop, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-21,1HhNoOuqm1a5MXYEgAFl8o
31 , Дофамин,"Scally Milano,163ONMYNECK",47,"russian hip hop, russian drill",Hip Hop,Пропаганда денег,2022-04-15,1:50,71,65,23,0,24,33,33,-7 db,144,F#/G♭ Minor,11A,4,2022-04-21,7gfbn6KguRyzGN8DXiH325
32 , Marmalade,"Miyagi & Andy Panda,Mav-d",66,"russian hip hop,",Hip Hop,Marmalade,2021-11-19,3:40,73,51,57,0,51,5,12,-9 db,110,A#/B♭ Minor,3A,4,2022-04-21,7rvEwAILTqxBpdIyUifkE8
33 , juggernaut (Prod. by PLVSTIC),shadowraze,67,"russian drain, russian hip hop",Hip Hop,juggernaut (Prod. by PLVSTIC),2021-08-13,2:16,70,66,0,0,59,23,26,-8 db,93,G Major,9B,4,2022-04-21,57V0VhEg1CAkPXeaCLikNW
34 , Sweater Weather,The Neighbourhood,90,"modern alternative rock, modern rock, pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-21,2QjOHCTQ1Jl3zawyYOpxh6
35 , Седьмой лепесток,Антон Токарев,63,,,Седьмой лепесток,2021-12-14,3:19,65,43,1,0,16,3,11,-11 db,101,A#/B♭ Minor,3A,4,2022-04-21,6P4SAsG3RuIeGymX2Qou9L
36 , Нервы,Nervy,61,russian pop,Pop,Всё Что Вокруг,2012-05-22,2:38,40,83,0,0,31,9,6,-10 db,91,D Minor,7A,4,2022-04-21,70qbqCW6z92WESMZC1opsd
37 , After Dark,Mr.Kitty,75,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-21,0zCgWGmDF0aih5qexATyBn
38 , первое свидание,Alyona Shvets,65,"russian alt pop, russian indie",Dance/Electronic,первое свидание,2020-12-04,2:32,76,50,69,0,61,11,16,-10 db,85,B Minor,10A,4,2022-04-21,4tPB6H0QcK4bDib8iauE28
39 , Aomine Daiki,quiizzzmeow,66,"russian drain, russian emo rap, russian hip hop, russian hyperpop",Hip Hop,Aomine Daiki,2021-10-05,2:47,51,82,3,0,16,5,36,-6 db,82,C♯/D♭ Major,3B,4,2022-04-21,5X1FYw7MXEgnPmQAYwAa0q
40 , 12,MORGENSHTERN,66,"russian hip hop, russian trap","Hip Hop, Latin",12,2022-03-14,3:00,80,56,56,0,57,28,9,-10 db,144,E Minor,9A,4,2022-04-21,2B9N1fCinwxEo89GcDGB5I
