#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
27 , Szafir,"Mata,Trooh Hippi",72,"polish hip hop, polish trap,",Hip Hop,Młody Matczak,2021-10-01,3:16,77,61,38,0,81,11,16,-8 db,140,C♯/D♭ Major,3B,4,2022-04-16,5sGv8YdAa3XjggnbpF9NC9
28 , Parapetówa,"SB Maffija,White 2115,Lanek,Janusz Walczuk,Bedoes,Jan-Rapowanie,Kacperczyk,Białas,Adi Nowak,Fukaj,SKUTE BOBO,Beteo,Kinny Zimmer,Solar",68,"polish hip hop, polish trap, polish electronica, polish pop, polish alternative rap","New age, Hip Hop, Pop",Hotel Maffija 2,2022-01-28,4:35,77,62,31,0,68,19,7,-7 db,77,C Major,8B,4,2022-04-16,62CHTBeGAVo9b0ivzaNdc1
29 , Święty Graal,"sanah,ten Stan",24,"polish pop,",Pop,UCZTA,2022-04-14,3:15,39,34,44,4,9,3,10,-10 db,98,D Minor,7A,4,2022-04-16,6knWzB1eRVwOitRra73R7w
30 , Rozmazana kreska,Kinny Zimmer,72,polish hip hop,Hip Hop,Rozmazana kreska,2021-11-17,3:10,76,36,4,0,68,42,10,-9 db,160,C Major,8B,4,2022-04-16,5Dwpfuw962xZq6mNg8OgzN
31 , Heat Waves,Glass Animals,93,"gauze pop, indietronica, shiver pop","Pop, Rock",Dreamland (+ Bonus Levels),2020-08-06,3:58,76,53,44,0,53,9,9,-7 db,81,B Major,1B,4,2022-04-16,02MWAaffLxlfxAUY7c5dvx
32 , audi,"sanah,Miętha",17,"polish pop, polish alternative, polish alternative rap, polish hip hop","New age, Hip Hop, Pop",UCZTA,2022-04-14,3:40,74,57,7,1,45,6,11,-9 db,103,C Minor,5A,4,2022-04-16,6M4nn0RQYnmB12pxZjsmCa
33 , Icey,"Żabson,Young Igi",71,"polish hip hop, polish trap",Hip Hop,amfisbena,2022-01-13,2:29,77,67,28,0,35,31,14,-7 db,170,D Major,10B,4,2022-04-16,6BDfLF0GoHND77V6BvFeBo
34 , Duże Oczy,"Smolasty,francis,Pedro,Tribbs",71,"polish hip hop, polish pop, polish trap,","Hip Hop, Pop",Duże Oczy,2021-08-05,2:48,79,72,33,0,51,23,12,-7 db,128,D Minor,7A,4,2022-04-16,0O4OIQKow8DloWa7UzIgyd
35 , Baczyński (Pisz do mnie listy),"sanah,Ania Dabrowska",17,polish pop,Pop,UCZTA,2022-04-14,2:54,27,21,81,0,13,3,30,-11 db,140,G#/A♭ Major,4B,1,2022-04-16,4FljepceALLLfG85vNWIRx
36 ," Cześć, jak się masz?","Sobel,sanah",64,"polish pop, polish trap",Pop,Pułapka Na Motyle (Deluxe Edition),2021-11-25,3:21,65,53,63,0,49,5,18,-6 db,110,D Major,10B,4,2022-04-16,6sKg6jzvmiNAVsJRl8MaDE
37 , Kiss cam,"Mata,Pedro,francis",64,"polish hip hop, polish trap,",Hip Hop,Młody Matczak,2021-10-01,2:57,78,63,30,0,58,21,30,-9 db,89,F#/G♭ Minor,11A,4,2022-04-16,6eIVuPSZ7D8Q1uaZc8cQnz
38 , Disney,Kizo,62,"polish hip hop, polish trap",Hip Hop,Jeszcze 5 minut,2021-10-22,3:39,80,73,26,0,72,29,12,-6 db,123,B Minor,10A,4,2022-04-16,37xytNxwRuLRuZcJMFH8w7
39 , Człowiek Motyl,"Szpaku,LEEO",65,"polish hip hop,",Hip Hop,Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,3:04,56,62,57,0,40,17,13,-10 db,126,D Major,10B,4,2022-04-16,6D5keZsDGF0r5q4Nj73KAZ
40 , Łyk i buch,"SB Maffija,GOMBAO 33,Pedro,francis",64,"polish hip hop,",Hip Hop,Hotel Maffija 2,2022-01-28,2:45,76,81,46,0,61,13,8,-5 db,100,B Major,1B,4,2022-04-16,4gUKSmeJ7TNcVzHcsGxRKK
41 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",87,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-16,1HhNoOuqm1a5MXYEgAFl8o
42 , Boję Się Kochać,"Smolasty,Young Leosia",65,"polish hip hop, polish pop, polish trap","Hip Hop, Pop",Boję Się Kochać,2022-04-01,3:06,72,57,41,0,48,6,20,-7 db,100,C Major,8B,4,2022-04-16,00Nl9PlaLr0g4ujpWosQuH
43 , Dziecko,Kinny Zimmer,55,polish hip hop,Hip Hop,Dziecko,2022-04-12,3:07,69,56,21,5,41,11,9,-9 db,160,F Minor,4A,4,2022-04-16,3Ww7uhiLL5KnWrrbpbdqig
44 , California,White 2115,68,"polish hip hop, polish trap",Hip Hop,Rockstar,2018-08-31,3:12,68,68,25,0,62,5,26,-8 db,135,D Major,10B,4,2022-04-16,2nFaT0t36H6UX3wN3Vxvjm
45 , SKUTE BOBO,SKUTE BOBO,65,,,SKUTE BOBO,2021-08-21,3:08,72,57,23,0,33,10,10,-13 db,154,A Major,11B,4,2022-04-16,4dOkS135hpWHeSP0GSmHb4
46 , Origami,"Ronnie Ferrari,korweta",69,"polish hip hop,",Hip Hop,Origami,2021-12-07,3:39,82,48,59,0,49,35,10,-8 db,92,C♯/D♭ Major,3B,4,2022-04-16,3205ZtwMnzMBtr7GQZ1IbH
47 , Agrest i bez,"SB Maffija,Bedoes,White 2115,Kuqe 2115,flexxy2115,BLACHA,Lanek",64,"polish hip hop, polish trap, polish electronica","New age, Hip Hop",Hotel Maffija 2,2022-01-28,4:01,72,54,54,0,84,7,42,-7 db,142,G Minor,6A,4,2022-04-16,5rcH7HIJH3l3eojjKmZWWi
48 , co to za bluza lanek?,"SB Maffija,Lanek,Kinny Zimmer,Pedro,francis",65,"polish hip hop, polish electronica, polish trap,","New age, Hip Hop",Hotel Maffija 2,2022-01-28,3:12,85,79,23,0,82,27,8,-8 db,126,A#/B♭ Minor,3A,4,2022-04-16,1NiFHUcQAqgNIIaZGbbHsu
49 , Harnaś ice tea,Gawryle,68,polish viral rap,,Harnaś ice tea,2021-10-22,2:56,81,71,58,0,96,6,6,-4 db,115,G Minor,6A,4,2022-04-16,32IErAbP0G4WcnpqHpMd35
50 , COCO,"mgng,MASNY BEN",69,"polish hip hop, polish viral rap",Hip Hop,COCO,2021-08-17,2:17,76,73,18,0,35,5,11,-10 db,130,A Major,11B,4,2022-04-16,4huKZSBZ0UJt2RWwB8PEWU
