#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
11 , The Motto,"Tiësto,Ava Max",95,"big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house","Dance/Electronic, Pop",The Motto,2021-11-04,2:44,75,76,3,0,46,4,9,-5 db,118,G Minor,6A,4,2022-04-10,18asYwWugKjjsihZ0YvRxO
12 , Softcore,The Neighbourhood,93,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,3:26,57,57,5,0,37,3,29,-6 db,94,A Minor,8A,4,2022-04-10,2K7xn816oNHJZ0aVqdQsha
13 , Šokam Lėtai,Jessica Shy,48,lithuanian pop,Pop,Apkabinti Prisiminimus,2022-01-25,2:36,76,62,26,0,51,3,25,-8 db,100,A Minor,8A,4,2022-04-10,149qQkZez6yujONJspKw7U
14 , Rugpjūtis,"Justinas Jarutis,Jessica Shy",50,lithuanian pop,Pop,Rugpjūtis,2021-07-09,2:42,79,94,4,0,86,4,10,-5 db,140,C♯/D♭ Major,3B,4,2022-04-10,2psbE7Ds01Xz2MaMIk7APk
15 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",93,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-10,5PjdY0CKGZdEuoNab3yDmX
16 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",91,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-10,5Z9KJZvQzH6PFmb8SNkxuk
17 , Won't Forget You - Edit,Shouse,80,aussietronica,Dance/Electronic,Won't Forget You,2022-02-04,3:50,66,66,2,1,56,2,10,-7 db,127,G Minor,6A,4,2022-04-10,3I10tZ5MgEMo4WryCNJkZQ
18 , Sweater Weather,The Neighbourhood,93,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-10,2QjOHCTQ1Jl3zawyYOpxh6
19 , Shivers,Ed Sheeran,95,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-10,50nfwKoDiSYg8zOCREWAm5
20 , Another Love,Tom Odell,58,"chill pop, pop",Pop,Long Way Down,2013-06-17,4:04,44,54,72,0,14,5,9,-9 db,123,E Minor,9A,4,2022-04-10,7jtQIBanIiJOMS6RyCx6jZ
21 , Vasarą galvoj minoras,Katarsis,51,"lithuanian indie, lithuanian pop","Jazz, Pop",Vasarą galvoj minoras,2020-10-14,3:24,64,28,96,46,28,6,11,-16 db,120,A#/B♭ Major,6B,4,2022-04-10,1wGPGvj0moDoKMMVwFWFLj
22 , abcdefu,GAYLE,98,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-10,4fouWK6XVHhzl78KzQ1UjL
23 , THATS WHAT I WANT,Lil Nas X,96,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-10,0e8nrvls4Qqv5Rfa2UhqmO
24 , Bad Habits,Ed Sheeran,95,"pop, uk pop",Pop,=,2021-10-29,3:50,81,89,5,0,54,3,37,-4 db,126,B Minor,10A,4,2022-04-10,3rmo8F54jFF8OgYsqTxm5d
25 , 505,Arctic Monkeys,85,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-10,58ge6dfP91o9oXMzq3XkIS
26 , Revenge,XXXTENTACION,89,"emo rap, miami hip hop",Hip Hop,17,2017-08-25,2:00,75,25,78,0,18,26,11,-16 db,140,B Minor,10A,4,2022-04-10,5TXDeTFVRVY7Cvt0Dw4vWW
27 , Boyfriend,Dove Cameron,95,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-10,59CfNbkERJ3NoTXDvoURjj
28 , RAVE,Dxrk ダーク,63,drift phonk,,RAVE,2022-03-18,2:49,72,75,24,85,34,4,11,-6 db,120,G#/A♭ Major,4B,4,2022-04-10,01kfSdF9zfcDLri5sSWEoL
29 , Infinity,Jaymes Young,95,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-10,1SOClUWhOi8vHZYMz3GluK
30 , Tom's Diner,"AnnenMayKantereit,Giant Rooks",89,"cologne indie, german singer-songwriter,","Classical, Pop",Tom's Diner,2019-06-28,4:29,68,43,38,0,33,14,36,-8 db,98,F#/G♭ Minor,11A,4,2022-04-10,0oA9wBGDY4uyILLg4GymWP
31 , Kunigunda,Vaidas Baumila,48,lithuanian pop,Pop,Kunigunda,2021-06-11,2:59,81,80,3,0,88,3,6,-7 db,130,C Major,8B,4,2022-04-10,4y8aCoEUWXCHAgKo0cDcNy
32 , After Dark,Mr.Kitty,78,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-10,0zCgWGmDF0aih5qexATyBn
33 , Without Me,Eminem,92,"detroit hip hop, hip hop, rap",Hip Hop,The Eminem Show,2002-05-26,4:50,91,67,0,0,66,7,24,-3 db,112,G Major,9B,4,2022-04-10,7lQ8MOhq6IN2w8EYcFNSUk
34 , Wait a Minute!,WILLOW,89,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-10,0y60itmpH0aPKsFiGxmtnh
35 , Oy U Luzi Chervona Kalyna - Army Remix,"The Kiffness,Boombox",64,"cape town indie, south african pop, south african pop dance, russian alt pop, ukrainian folk rock, ukrainian pop, ukrainian rock","Dance/Electronic, World/Traditional, Pop, Rock",Oy U Luzi Chervona Kalyna (Army Remix),2022-03-05,3:06,80,53,51,0,65,7,7,-9 db,120,C♯/D♭ Minor,12A,4,2022-04-10,6nl2T8YjOdFFnQ4xBHXfdm
36 , Do It To It,"ACRAZE,Cherish",94,"atl hip hop, girl group, hip pop, r&b, southern hip hop, urban contemporary","Hip Hop, Pop, R&B",Do It To It,2021-08-20,2:37,85,81,2,5,64,9,7,-8 db,125,B Minor,10A,4,2022-04-10,20on25jryn53hWghthWWW3
37 , Pepas,Farruko,85,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-10,2B4GHvToeLTOBB4QLzW3Ni
38 , good 4 u,Olivia Rodrigo,95,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-10,4ZtFanR9U6ndgddUvNcjcG
39 , Save Your Tears,The Weeknd,92,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:35,68,83,2,0,64,3,54,-5 db,118,C Major,8B,4,2022-04-10,5QO79kh1waicV47BqGRL3g
40 , Beggin',Måneskin,92,"indie rock italiano, italian pop","Rock, Pop",Chosen,2017-12-08,3:31,71,80,13,0,59,5,36,-5 db,134,B Minor,10A,4,2022-04-10,3Wrjm47oTz2sjIgck11l5e
41 , Light Switch,Charlie Puth,83,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-10,3AVXwaOGCEL8cmBecfcsFJ
42 , Close Eyes,"Chego1963,onurxt,Rylixe",0,"new school turkce rap,",,Close Eyes,2020-02-13,2:12,78,54,7,73,22,7,14,-10 db,96,C Major,8B,4,2022-04-10,7BNWWI6aZPLkYCfRat8HuD
43 , ZITTI E BUONI,Måneskin,79,"indie rock italiano, italian pop","Rock, Pop",Teatro d'ira - Vol. I,2021-03-19,3:14,63,94,0,0,64,7,42,-3 db,103,E Minor,9A,4,2022-04-10,776AftMmFFAWUIEAb3lHhw
44 , Easy On Me,Adele,90,"british soul, pop, pop soul, uk pop","R&B, Pop",30,2021-11-19,3:44,60,37,58,0,13,3,13,-8 db,142,F Major,7B,4,2022-04-10,46IZ0fSY2mpAiktS3KOqds
45 , Pirmi Kartai,"jautì,Monique",31,"baltic post-punk, lithuanian indie, lithuanian pop","Jazz, Pop",Pirmi Kartai,2022-04-07,4:14,52,89,1,2,57,5,22,-8 db,165,C♯/D♭ Minor,12A,4,2022-04-10,2jNZ2G7e5pneajmAMVm1Ct
46 , Bones,Imagine Dragons,90,"modern rock, rock",Rock,Bones,2022-03-11,2:45,77,74,2,0,57,5,8,-4 db,114,F Minor,4A,4,2022-04-10,0HqZX76SFLDz2aW8aiqi7G
47 , Tataki,Argy,63,"minimal tech house, minimal techno",Dance/Electronic,Tataki,2022-01-07,5:28,83,40,2,80,6,12,10,-12 db,122,D Major,10B,4,2022-04-10,1vdYudatKL5iRIM7i6vkvG
48 , Blinding Lights,The Weeknd,94,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:20,51,73,0,0,33,6,9,-6 db,171,C♯/D♭ Major,3B,4,2022-04-10,0VjIjW4GlUZAMYd2vXMi3b
49 , Fake,JK.,39,,,Fake,2022-04-01,2:06,92,44,0,0,41,28,9,-12 db,95,A#/B♭ Minor,3A,4,2022-04-10,0aD3E032OfQWT7G1a2IF3i
50 , I Love You So,The Walters,95,chicago indie,Rock,I Love You So,2014-11-28,2:40,57,65,58,0,47,4,12,-5 db,76,A#/B♭ Major,6B,4,2022-04-10,4SqWKzw0CbA05TGszDgMlc
