#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
35 , psiblades,"shadowraze,babyswishh1",68,"russian drain, russian hip hop, russian hyperpop",Hip Hop,psiblades,2021-09-30,2:11,47,81,19,0,58,8,10,-8 db,176,C Major,8B,4,2022-04-16,3auzaPW4fXa8oI4KbTalAU
36 , Большие Бабки,"Scally Milano,OG Buda",27,"russian hip hop, russian drill, russian trap","Hip Hop, Latin",Пропаганда денег,2022-04-15,2:20,73,66,6,0,28,17,16,-6 db,92,C Major,8B,4,2022-04-16,2ptLn7vjymoB8oTBgKCiZz
37 , ТОЛПЫ КРИЧАТ,"uniqe,nkeeei,ARTEM SHILOVETS",68,"russian hip hop,",Hip Hop,ТОЛПЫ КРИЧАТ,2021-09-28,2:05,90,38,70,0,70,24,9,-7 db,130,D#/E♭ Minor,2A,4,2022-04-16,3mcw4dkjfzj5B4Ago9NSmN
38 , 99 Problems,"Big Baby Tape,kizaru",69,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:39,95,45,2,0,18,10,7,-9 db,100,A Major,11B,4,2022-04-16,0r9fpWPI6z3V3YZXIiVaNC
39 , As It Was,Harry Styles,100,pop,Pop,As It Was,2022-03-31,2:47,52,73,34,0,66,6,31,-5 db,174,F#/G♭ Minor,11A,4,2022-04-16,4LRPiXqCikLlN15c3yImP7
40 , Не твоя війна,Okean Elzy,58,"classic russian rock, russian rock, ukrainian indie, ukrainian pop, ukrainian rock","World/Traditional, Rock, Folk/Acoustic, Pop",Без меж,2016-05-19,4:26,39,59,19,0,34,3,13,-4 db,89,C Minor,5A,4,2022-04-16,0H2ZDRzULQ8tIUvxUuTlqF
41 , У мене немає дому,Odyn v Kanoe,53,"russian alt pop, ukrainian indie, ukrainian pop, ukrainian rock","Dance/Electronic, Folk/Acoustic, Pop, Rock",Один в каное,2021-06-06,3:18,65,45,79,0,42,4,11,-7 db,140,C♯/D♭ Minor,12A,4,2022-04-16,4GC6tlXcAsyp4pNrlyo1pb
42 , 1000-7,"shadowraze,GENJUTSU",68,"russian drain, russian hip hop",Hip Hop,1000-7,2021-03-12,2:07,73,87,1,0,43,20,12,-4 db,133,C♯/D♭ Major,3B,5,2022-04-16,2IMrzJTRHGndoUbM39QIJ7
43 , Bandana,"Big Baby Tape,kizaru",68,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:31,75,58,1,4,35,3,17,-6 db,103,F Major,7B,4,2022-04-16,16AzcbKli3UQsxj491hJLQ
44 , Million,"Big Baby Tape,kizaru",68,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:14,87,68,3,0,72,22,27,-5 db,165,F#/G♭ Major,2B,4,2022-04-16,4umjgYILQbHyV41ZmaemQm
45 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",87,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-16,1HhNoOuqm1a5MXYEgAFl8o
46 , Так гріє,Valentin Strykalo,54,"russian alt pop, russian rock","Dance/Electronic, Rock",Смирись и расслабься,2012-02-24,4:38,58,56,3,0,37,3,28,-6 db,76,D Minor,7A,4,2022-04-16,1qC93FzhcsGUFG2ZvcQzrT
47 , Зорi,KALUSH,53,"ukrainian hip hop, ukrainian pop, ukrainian rock","Pop, Rock",HOTIN,2021-02-19,3:20,75,59,8,1,70,4,12,-4 db,140,D#/E♭ Minor,2A,5,2022-04-16,7mXxcF1nFQvcvANuYwdrv2
48 , After Dark,Mr.Kitty,76,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-16,0zCgWGmDF0aih5qexATyBn
49 , #ПОШТА,Jerry Heil,53,"ukrainian pop, ukrainian rock","Pop, Rock",#ПОШТА,2022-02-04,2:48,69,54,61,0,29,3,11,-6 db,112,G Minor,6A,4,2022-04-16,1n7AVWNbLx5OUhItzDTj4A
50 , Рассвет,КАКАЯ РАЗНИЦА,64,russian drain,,Рассвет,2020-05-31,2:04,55,83,1,0,18,6,7,-7 db,100,F Major,7B,4,2022-04-16,0VGLb6IeeG5ZqonN5EavDu
