#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
41 , Infinity,Jaymes Young,90,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-24,1SOClUWhOi8vHZYMz3GluK
42 , Need to Know,Doja Cat,88,"dance pop, pop",Pop,Planet Her,2021-06-25,3:30,66,61,30,0,19,7,9,-7 db,130,C♯/D♭ Major,3B,4,2022-04-24,3Vi5XqYrmQgOYBajMWSvCi
43 , Yonaguni,Bad Bunny,89,"latin, reggaeton, trap latino",Latin,Yonaguni,2021-06-04,3:26,64,65,28,0,44,12,14,-5 db,180,C♯/D♭ Major,3B,4,2022-04-24,2JPLbjOn0wPCngEot2STUS
44 , traitor,Olivia Rodrigo,89,pop,Pop,SOUR,2021-05-21,3:49,38,34,69,0,8,3,12,-8 db,101,D#/E♭ Major,5B,4,2022-04-24,5CZ40GBx1sQ9agT82CLQCT
45 , Dandelions,Ruth B.,89,"alt z, canadian contemporary r&b, canadian pop, pop","R&B, Pop",Safe Haven,2017-05-05,3:53,61,69,2,0,45,3,9,-3 db,117,C♯/D♭ Major,3B,3,2022-04-24,2eAvDnpXP5W0cVtiI0PUxV
46 , Levitating (feat. DaBaby),"Dua Lipa,DaBaby",85,"dance pop, pop, uk pop, north carolina hip hop, rap, trap","Pop, Hip Hop",Future Nostalgia,2020-03-27,3:23,70,83,1,0,92,6,7,-4 db,103,F#/G♭ Minor,11A,4,2022-04-24,5nujrmhLynf4yMoMtj8AQF
47 , Save Your Tears,The Weeknd,88,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:35,68,83,2,0,64,3,54,-5 db,118,C Major,8B,4,2022-04-24,5QO79kh1waicV47BqGRL3g
48 , drivers license,Olivia Rodrigo,89,pop,Pop,SOUR,2021-05-21,4:02,56,43,77,0,14,6,11,-9 db,144,A#/B♭ Major,6B,4,2022-04-24,5wANPM4fQCJwkGd4rN57mH
49 , When You're Gone,Shawn Mendes,87,"canadian pop, dance pop, pop, viral pop",Pop,When You're Gone,2022-03-31,2:52,60,69,2,0,58,4,58,-6 db,147,F Major,7B,4,2022-04-24,0U1W2LZVUX7qTm7dDpqxh6
50 , Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,"The Weeknd,Ariana Grande",78,"canadian contemporary r&b, canadian pop, pop, dance pop","R&B, Pop",After Hours (Deluxe),2020-03-20,3:11,65,83,2,0,59,3,9,-5 db,118,C Major,8B,4,2022-04-24,1oFAF1hdPOickyHgbuRjyX
