#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
11 , Dreamin Of The Past (feat. Kanye West),"Pusha T,Kanye West",35,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop, virginia hip hop, chicago rap",Hip Hop,It's Almost Dry,2022-04-22,2:53,59,91,66,0,90,26,42,-2 db,80,F#/G♭ Minor,11A,4,2022-04-23,3Wx98ijEDnsxyMYePCuFNI
12 , Super Gremlin,Kodak Black,74,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Hip Hop,Back For Everything,2022-02-25,3:20,83,41,0,0,11,14,36,-7 db,73,D Major,10B,4,2022-04-23,1Y5Jvi3eLi4Chwqch9GMem
13 , Woman,Doja Cat,92,"dance pop, pop",Pop,Planet Her,2021-06-25,2:52,82,76,9,0,88,9,12,-4 db,108,F Minor,4A,4,2022-04-23,6Uj1ctrBOjOas8xZXGqKk4
14 , good 4 u,Olivia Rodrigo,91,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-23,4ZtFanR9U6ndgddUvNcjcG
15 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",85,"modern rock, rock, hip hop, rap, underground hip hop, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-23,1HhNoOuqm1a5MXYEgAFl8o
16 , No Role Modelz,J. Cole,86,"conscious hip hop, hip hop, north carolina hip hop, rap",Hip Hop,2014 Forest Hills Drive,2014-12-09,4:52,69,52,32,0,49,34,5,-8 db,100,A#/B♭ Minor,3A,4,2022-04-23,68Dni7IE4VyPkTOH9mRWHr
17 , Ghost,Justin Bieber,90,"canadian pop, pop",Pop,Justice,2021-03-19,2:33,60,74,19,0,44,5,42,-6 db,154,D Major,10B,4,2022-04-23,6I3mqTwhRpn34SLVafSH7G
18 , Neck & Wrist (feat. JAY-Z & Pharrell Williams),"Pusha T,JAY-Z,Pharrell Williams",31,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop, virginia hip hop, east coast hip hop",Hip Hop,It's Almost Dry,2022-04-22,3:29,63,54,2,0,33,27,38,-4 db,152,A Major,11B,4,2022-04-23,7kQJCw0ZkvHgfJqRwPblmG
19 , Need to Know,Doja Cat,89,"dance pop, pop",Pop,Planet Her,2021-06-25,3:30,66,61,30,0,19,7,9,-7 db,130,C♯/D♭ Major,3B,4,2022-04-23,3Vi5XqYrmQgOYBajMWSvCi
20 , Knife Talk (with 21 Savage ft. Project Pat),"Drake,21 Savage,Project Pat",85,"canadian hip hop, canadian pop, hip hop, rap, toronto rap, atl hip hop, trap, crunk, dirty south rap, gangster rap, memphis hip hop, southern hip hop","Hip Hop, Pop, R&B",Certified Lover Boy,2021-09-03,4:02,85,42,6,0,15,32,8,-10 db,146,F Minor,4A,4,2022-04-23,2BcMwX1MPV6ZHP4tUT9uq6
21 , Rock N Roll (feat. Kanye West & Kid Cudi),"Pusha T,Kanye West,Kid Cudi",35,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop, virginia hip hop, chicago rap, ohio hip hop",Hip Hop,It's Almost Dry,2022-04-22,3:53,69,78,5,0,36,19,7,-5 db,156,C Major,8B,4,2022-04-23,1ZM8toCOlnfBKJdvR8GqUq
22 , Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran",78,"dance pop, pop, post-teen pop, uk pop",Pop,Familia,2022-04-07,3:26,76,70,18,0,96,4,33,-6 db,95,G#/A♭ Major,4B,4,2022-04-23,2DB4DdfCFMw1iaR6JaR03a
23 , Brambleton,Pusha T,34,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop, virginia hip hop",Hip Hop,It's Almost Dry,2022-04-22,2:50,74,66,13,0,64,20,27,-4 db,81,C♯/D♭ Major,3B,4,2022-04-23,7qQMtg44hxQ0ga7NhyyNxR
24 , Nail Tech,Jack Harlow,86,"deep underground hip hop, kentucky hip hop, rap",Hip Hop,Nail Tech,2022-02-18,3:26,65,58,0,0,11,9,12,-8 db,150,E Minor,9A,4,2022-04-23,62Yo3FDddWY8ydu6PW2wyz
25 , THATS WHAT I WANT,Lil Nas X,92,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-23,0e8nrvls4Qqv5Rfa2UhqmO
26 , We Don't Talk About Bruno,"Carolina Gaitán - La Gaita,Mauro Castillo,Adassa,Rhenzy Feliz,Diane Guerrero,Stephanie Beatriz,Encanto - Cast",88,"modern salsa, salsa colombiana, latin, latin hip hop, reggaeton,","Latin, Hip Hop",Encanto (Original Motion Picture Soundtrack),2021-11-19,3:36,58,45,36,0,83,8,11,-9 db,206,C Minor,5A,4,2022-04-23,52xJxFP6TqMuO4Yt0eOkMz
27 , 2step (feat. Lil Baby),"Ed Sheeran,Lil Baby",0,"pop, uk pop, atl hip hop, atl trap, rap, trap","Hip Hop, Pop",2step (feat. Lil Baby),2022-04-22,2:43,69,64,14,0,48,8,11,-6 db,95,E Minor,9A,4,2022-04-23,2UN0lp72LAusrXi8LLVomt
28 , Wait a Minute!,WILLOW,87,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-23,0y60itmpH0aPKsFiGxmtnh
29 , 505,Arctic Monkeys,82,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-23,58ge6dfP91o9oXMzq3XkIS
30 , Cold Heart - PNAU Remix,"Elton John,Dua Lipa,PNAU",85,"glam rock, mellow gold, piano rock, dance pop, pop, uk pop, alternative dance, aussietronica, australian dance, australian electropop","Rock, Dance/Electronic, Pop",The Lockdown Sessions,2021-10-22,3:22,80,80,4,0,93,3,9,-6 db,116,C♯/D♭ Major,3B,4,2022-04-23,6JIC3hbC28JZKZ8AlAqX8h
31 , MAMIII,"Becky G,KAROL G",93,"dance pop, latin, latin pop, latin viral pop, pop, rap latina, reggaeton, reggaeton colombiano, trap latino","Pop, Latin",MAMIII,2022-02-10,3:46,84,70,9,0,90,8,14,-4 db,94,E Minor,9A,4,2022-04-23,1ri9ZUkBJVFUdgwzCnfcYs
32 , Wasted On You,Morgan Wallen,80,contemporary country,Country,Dangerous: The Double Album,2021-01-08,2:58,51,66,37,0,25,3,13,-5 db,196,B Minor,10A,3,2022-04-23,3cBsEDNhFI9E82vPj3kvi3
33 , Shivers,Ed Sheeran,91,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-23,50nfwKoDiSYg8zOCREWAm5
34 , Let The Smokers Shine The Coupes,Pusha T,33,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop, virginia hip hop",Hip Hop,It's Almost Dry,2022-04-22,2:30,69,89,1,77,19,7,36,-4 db,99,C♯/D♭ Major,3B,4,2022-04-23,3XyNi4ARXWBgzeDFKoJPqy
35 , Dark Red,Steve Lacy,86,"afrofuturism, pop","R&B, Pop",Dark Red,2017-02-20,2:53,60,78,45,0,78,6,12,-4 db,172,F#/G♭ Major,2B,4,2022-04-23,37y7iDayfwm3WXn5BiAoRk
36 , Boyfriend,Dove Cameron,91,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-23,59CfNbkERJ3NoTXDvoURjj
37 , I Love You So,The Walters,90,chicago indie,Rock,I Love You So,2014-11-28,2:40,57,65,58,0,47,4,12,-5 db,76,A#/B♭ Major,6B,4,2022-04-23,4SqWKzw0CbA05TGszDgMlc
38 , PROVENZA,KAROL G,0,"latin, reggaeton, reggaeton colombiano, trap latino",Latin,PROVENZA,2022-04-22,3:30,87,52,66,1,53,5,11,-8 db,111,C♯/D♭ Major,3B,4,2022-04-23,7dSZ6zGTQx66c2GF91xCrb
39 , Sweater Weather,The Neighbourhood,89,"modern alternative rock, modern rock, pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-23,2QjOHCTQ1Jl3zawyYOpxh6
40 , family ties (with Kendrick Lamar),"Baby Keem,Kendrick Lamar",78,"hip hop, rap, conscious hip hop, west coast rap",Hip Hop,The Melodic Blue,2021-09-10,4:12,71,61,1,0,14,33,23,-5 db,134,C♯/D♭ Major,3B,4,2022-04-23,3QFInJAm9eyaho5vBzxInN
41 , Kiss Me More (feat. SZA),"Doja Cat,SZA",85,"dance pop, pop, r&b","Pop, R&B",Planet Her,2021-06-25,3:28,76,71,26,0,78,3,12,-3 db,111,G#/A♭ Major,4B,4,2022-04-23,3DarAbFujv6eYNliUTyqtz
42 , Something in the Orange,Zach Bryan,21,oklahoma country,Country,Something in the Orange,2022-04-22,3:48,37,19,56,0,15,4,10,-12 db,175,E Minor,9A,3,2022-04-23,3WMj8moIAXJhHsyLaqIIHI
43 , Monëy so big,Yeat,84,pluggnb,,Up 2 Më,2021-09-10,2:40,69,57,12,0,35,9,10,-8 db,138,D Major,10B,4,2022-04-23,7BbaIYAdi3pg4MGl6PHwPv
44 , See You Again (feat. Kali Uchis),"Tyler, The Creator,Kali Uchis",84,"hip hop, rap, colombian pop, dance pop, pop, r&b","Latin, Pop, Hip Hop, R&B",Flower Boy,2017-07-21,3:00,56,56,37,0,62,10,11,-9 db,79,F#/G♭ Major,2B,4,2022-04-23,7KA4W4McWYRpgf0fWsJZWB
45 , traitor,Olivia Rodrigo,90,pop,Pop,SOUR,2021-05-21,3:49,38,34,69,0,8,3,12,-8 db,101,D#/E♭ Major,5B,4,2022-04-23,5CZ40GBx1sQ9agT82CLQCT
46 , In My Head,Lil Tjay,87,"brooklyn drill, melodic rap, nyc rap",Hip Hop,In My Head,2022-04-01,2:15,68,55,16,0,41,12,10,-7 db,143,C♯/D♭ Major,3B,4,2022-04-23,1HvTxgCj0mTzQlEo0zLvFb
47 , Just So You Remember,Pusha T,32,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop, virginia hip hop",Hip Hop,It's Almost Dry,2022-04-22,2:58,61,69,14,0,45,30,11,-6 db,170,D Major,10B,4,2022-04-23,6XC3zX8dEiFTpd2hPpOA9y
48 , MIDDLE OF THE NIGHT,Elley Duhé,92,"alt z, pop",Pop,MIDDLE OF THE NIGHT,2020-01-10,3:04,41,61,2,0,9,5,12,-8 db,186,E Minor,9A,3,2022-04-23,58HvfVOeJY7lUuCqF0m3ly
49 , Right On,Lil Baby,80,"atl hip hop, atl trap, rap, trap",Hip Hop,Right On,2022-04-08,3:33,54,62,2,0,21,38,10,-6 db,166,D Major,10B,4,2022-04-23,6ws54n2IzyrIxxyzlG2bVJ
50 , Lost,Frank Ocean,86,"alternative r&b, hip hop, lgbtq+ hip hop, neo soul, pop","R&B, Hip Hop, Pop",channel ORANGE,2012-07-10,3:54,91,60,3,0,50,23,17,-5 db,123,G#/A♭ Major,4B,4,2022-04-23,3GZD6HmiNUhxXYf8Gch723
