#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
11 , Una Noche en Medellín,Cris Mj,94,mambo chileno,Latin,Una Noche en Medellín,2022-01-21,2:33,87,55,9,0,83,8,5,-5 db,96,A#/B♭ Minor,3A,4,2022-04-13,1O2pcBJGej0pmH2Y9XZMs6
12 , Ghost,Justin Bieber,92,"canadian pop, pop",Pop,Justice,2021-03-19,2:33,60,74,19,0,44,5,42,-6 db,154,D Major,10B,4,2022-04-13,6I3mqTwhRpn34SLVafSH7G
13 , MIDDLE OF THE NIGHT,Elley Duhé,94,"alt z, pop",Pop,MIDDLE OF THE NIGHT,2020-01-10,3:04,41,61,2,0,9,5,12,-8 db,186,E Minor,9A,3,2022-04-13,58HvfVOeJY7lUuCqF0m3ly
14 , MAMIII,"Becky G,KAROL G",95,"dance pop, latin, latin pop, latin viral pop, pop, rap latina, reggaeton, reggaeton colombiano, trap latino","Pop, Latin",MAMIII,2022-02-10,3:46,84,70,9,0,90,8,14,-4 db,94,E Minor,9A,4,2022-04-13,1ri9ZUkBJVFUdgwzCnfcYs
15 , Woman,Doja Cat,95,"dance pop, pop",Pop,Planet Her,2021-06-25,2:52,82,76,9,0,88,9,12,-4 db,108,F Minor,4A,4,2022-04-13,6Uj1ctrBOjOas8xZXGqKk4
16 , Shivers,Ed Sheeran,94,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-13,50nfwKoDiSYg8zOCREWAm5
17 , Desesperados,"Rauw Alejandro,Chencho Corleone",90,"puerto rican pop, trap latino,",Latin,VICE VERSA,2021-12-10,3:44,87,69,36,0,51,8,9,-3 db,90,C♯/D♭ Minor,12A,4,2022-04-13,6mmPpaltUZK7xjNlBPQQ0p
18 , Plan A,Paulo Londra,93,"argentine hip hop, trap argentino, trap latino","Hip Hop, Latin",Plan A,2022-03-23,2:58,58,83,5,0,56,4,7,-5 db,174,C Major,8B,4,2022-04-13,2gpQi3hbcUAcEG8m2dlgfB
19 , Easy On Me,Adele,88,"british soul, pop, pop soul, uk pop","R&B, Pop",30,2021-11-19,3:44,60,37,58,0,13,3,13,-8 db,142,F Major,7B,4,2022-04-13,46IZ0fSY2mpAiktS3KOqds
20 , good 4 u,Olivia Rodrigo,94,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-13,4ZtFanR9U6ndgddUvNcjcG
21 , Fuera del mercado,Danny Ocean,90,"latin, latin pop, pop venezolano, reggaeton, trap latino",Latin,@dannocean,2022-02-17,2:39,45,67,32,0,27,14,13,-6 db,92,G#/A♭ Major,4B,4,2022-04-13,1UdzJEpgJxtuXAlCOvD4S0
22 , THATS WHAT I WANT,Lil Nas X,94,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-13,0e8nrvls4Qqv5Rfa2UhqmO
23 , Where Are You Now,"Lost Frequencies,Calum Scott",94,"belgian edm, edm, pop, pop dance, tropical house, neo mellow","Dance/Electronic, Folk/Acoustic, Pop",Where Are You Now,2021-07-30,2:28,67,64,52,0,26,10,17,-8 db,121,F#/G♭ Minor,11A,4,2022-04-13,3uUuGVFu1V7jTQL60S1r8z
24 , X ÚLTIMA VEZ,"Daddy Yankee,Bad Bunny",89,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",LEGENDADDY,2022-03-25,3:12,81,86,8,0,57,6,11,-4 db,90,G Major,9B,4,2022-04-13,48AJSd42lXpicsGqcgopof
25 , Bad Habits,Ed Sheeran,94,"pop, uk pop",Pop,=,2021-10-29,3:50,81,89,5,0,54,3,37,-4 db,126,B Minor,10A,4,2022-04-13,3rmo8F54jFF8OgYsqTxm5d
26 , The Motto,"Tiësto,Ava Max",93,"big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house","Dance/Electronic, Pop",The Motto,2021-11-04,2:44,75,76,3,0,46,4,9,-5 db,118,G Minor,6A,4,2022-04-13,18asYwWugKjjsihZ0YvRxO
27 , My Universe,"Coldplay,BTS",87,"permanent wave, pop, k-pop, k-pop boy group","Pop, Rock",Music Of The Spheres,2021-10-15,3:46,57,71,1,0,47,4,33,-6 db,105,C♯/D♭ Minor,12A,4,2022-04-13,46HNZY1i7O6jwTA7Slo2PI
28 , Pepas,Farruko,84,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-13,2B4GHvToeLTOBB4QLzW3Ni
29 , Boyfriend,Dove Cameron,93,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-13,59CfNbkERJ3NoTXDvoURjj
30 , Light Switch,Charlie Puth,82,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-13,3AVXwaOGCEL8cmBecfcsFJ
31 , When You're Gone,Shawn Mendes,88,"canadian pop, dance pop, pop, viral pop",Pop,When You're Gone,2022-03-31,2:52,60,69,2,0,58,4,58,-6 db,147,F Major,7B,4,2022-04-13,0U1W2LZVUX7qTm7dDpqxh6
32 , Another Love,Tom Odell,57,"chill pop, pop",Pop,Long Way Down,2013-06-17,4:04,44,54,72,0,14,5,9,-9 db,123,E Minor,9A,4,2022-04-13,7jtQIBanIiJOMS6RyCx6jZ
33 , Blinding Lights,The Weeknd,93,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:20,51,73,0,0,33,6,9,-6 db,171,C♯/D♭ Major,3B,4,2022-04-13,0VjIjW4GlUZAMYd2vXMi3b
34 , traitor,Olivia Rodrigo,92,pop,Pop,SOUR,2021-05-21,3:49,38,34,69,0,8,3,12,-8 db,101,D#/E♭ Major,5B,4,2022-04-13,5CZ40GBx1sQ9agT82CLQCT
35 , Infinity,Jaymes Young,94,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-13,1SOClUWhOi8vHZYMz3GluK
36 , Dandelions,Ruth B.,92,"alt z, canadian contemporary r&b, canadian pop, pop","R&B, Pop",Safe Haven,2017-05-05,3:53,61,69,2,0,45,3,9,-3 db,117,C♯/D♭ Major,3B,3,2022-04-13,2eAvDnpXP5W0cVtiI0PUxV
37 , Sweater Weather,The Neighbourhood,92,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-13,2QjOHCTQ1Jl3zawyYOpxh6
38 , Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Tainy,Bad Bunny,Julieta Venegas",93,"latin, latin hip hop, latin pop, pop reggaeton, reggaeton, trap latino, latin alternative, latin rock, rock en espanol","Latin, Hip Hop",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),2021-10-05,3:27,64,70,9,0,14,8,9,-6 db,170,E Minor,9A,4,2022-04-13,4gzsuuZypVbxs0Af1LSZyB
39 , Watermelon Sugar,Harry Styles,90,pop,Pop,Fine Line,2019-12-13,2:54,55,82,12,0,56,5,34,-4 db,95,C Major,8B,4,2022-04-13,6UelLqGlWMcVH1E5c4H7lY
40 , Kiss Me More (feat. SZA),"Doja Cat,SZA",87,"dance pop, pop, r&b","Pop, R&B",Planet Her,2021-06-25,3:28,76,71,26,0,78,3,12,-3 db,111,G#/A♭ Major,4B,4,2022-04-13,3DarAbFujv6eYNliUTyqtz
41 , In My Head,Lil Tjay,87,"brooklyn drill, melodic rap, nyc rap",Hip Hop,In My Head,2022-04-01,2:15,68,55,16,0,41,12,10,-7 db,143,C♯/D♭ Major,3B,4,2022-04-13,1HvTxgCj0mTzQlEo0zLvFb
42 , Need to Know,Doja Cat,91,"dance pop, pop",Pop,Planet Her,2021-06-25,3:30,66,61,30,0,19,7,9,-7 db,130,C♯/D♭ Major,3B,4,2022-04-13,3Vi5XqYrmQgOYBajMWSvCi
43 , I Love You So,The Walters,93,chicago indie,Rock,I Love You So,2014-11-28,2:40,57,65,58,0,47,4,12,-5 db,76,A#/B♭ Major,6B,4,2022-04-13,4SqWKzw0CbA05TGszDgMlc
44 , drivers license,Olivia Rodrigo,91,pop,Pop,SOUR,2021-05-21,4:02,56,43,77,0,14,6,11,-9 db,144,A#/B♭ Major,6B,4,2022-04-13,5wANPM4fQCJwkGd4rN57mH
45 , Wait a Minute!,WILLOW,88,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-13,0y60itmpH0aPKsFiGxmtnh
46 , Yonaguni,Bad Bunny,92,"latin, reggaeton, trap latino",Latin,Yonaguni,2021-06-04,3:26,64,65,28,0,44,12,14,-5 db,180,C♯/D♭ Major,3B,4,2022-04-13,2JPLbjOn0wPCngEot2STUS
47 , Happier Than Ever,Billie Eilish,91,"art pop, electropop, pop",Pop,Happier Than Ever,2021-07-30,4:58,33,23,77,0,30,3,13,-9 db,81,C Major,8B,3,2022-04-13,4RVwu0g32PAqgUiJoXsdF8
48 , Levitating (feat. DaBaby),"Dua Lipa,DaBaby",88,"dance pop, pop, uk pop, north carolina hip hop, rap, trap","Pop, Hip Hop",Future Nostalgia,2020-03-27,3:23,70,83,1,0,92,6,7,-4 db,103,F#/G♭ Minor,11A,4,2022-04-13,5nujrmhLynf4yMoMtj8AQF
49 , LOVE DIVE,IVE,83,"k-pop, k-pop girl group",Pop,LOVE DIVE,2022-04-05,2:57,70,71,0,0,54,4,33,-4 db,118,C♯/D♭ Minor,12A,4,2022-04-13,0Q5VnK2DYzRyfqQRJuUtvi
50 , Jordan,Ryan Castro,90,trap colombiano,Latin,Jordan,2021-04-30,2:56,80,68,6,0,71,37,10,-6 db,180,A#/B♭ Minor,3A,4,2022-04-13,2rDZhKnPaPG054ExZ6nXUS
