#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
25 , juggernaut (Prod. by PLVSTIC),shadowraze,74,"russian drain, russian hip hop",Hip Hop,juggernaut (Prod. by PLVSTIC),2021-08-13,2:16,70,66,0,0,59,23,26,-8 db,93,G Major,9B,4,2022-04-08,57V0VhEg1CAkPXeaCLikNW
26 , Another Love,Tom Odell,59,"chill pop, pop",Pop,Long Way Down,2013-06-17,4:04,44,54,72,0,14,5,9,-9 db,123,E Minor,9A,4,2022-04-08,7jtQIBanIiJOMS6RyCx6jZ
27 , Днями-ночами,"pyrokinesis,MUKKA",71,"russian alt pop, russian hip hop, russian underground rap","Dance/Electronic, Hip Hop",Днями-ночами,2020-03-19,3:17,56,88,18,0,31,6,26,-2 db,180,A Major,11B,4,2022-04-08,04gmklgYhNhZxRnAvSofoE
28 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",90,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-08,1HhNoOuqm1a5MXYEgAFl8o
29 , Million,"Big Baby Tape,kizaru",73,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:14,87,68,3,0,72,22,27,-5 db,165,F#/G♭ Major,2B,4,2022-04-08,4umjgYILQbHyV41ZmaemQm
30 , Халливуд Хоус,PHARAOH,67,"russian emo rap, russian grime, russian hip hop","Pop, Hip Hop",Халливуд Хоус,2022-03-25,2:25,90,66,3,0,40,14,10,-9 db,112,A#/B♭ Minor,3A,4,2022-04-08,24OKb78jzb0IEUKlNWnfcR
31 , ВЛЮБИЛАСЬ,"Big Baby Tape,Молодой Платон",70,"russian hip hop, russian trap, russian drill","Hip Hop, Latin",ВЛЮБИЛАСЬ,2021-12-16,3:36,85,77,5,0,46,4,8,-4 db,100,G#/A♭ Major,4B,4,2022-04-08,3bbkkPpf8AdRU6DurnvoC4
32 , Aomine Daiki,quiizzzmeow,73,"russian drain, russian emo rap, russian hip hop, russian hyperpop",Hip Hop,Aomine Daiki,2021-10-05,2:47,51,82,3,0,16,5,36,-6 db,82,C♯/D♭ Major,3B,4,2022-04-08,5X1FYw7MXEgnPmQAYwAa0q
33 , Отпускаю,"Egor Kreed,MakSim",71,"russian hip hop, russian pop","Hip Hop, Pop",Отпускаю,2022-02-11,3:12,69,65,22,0,17,4,21,-6 db,125,C Minor,5A,4,2022-04-08,0vkYzoY1ukPTWAqD4yuCXL
34 , Close Eyes,DVRST,87,,,Close Eyes,2021-05-25,2:12,78,57,7,84,21,6,14,-10 db,96,C Major,8B,4,2022-04-08,3CLSHJv5aUROAN2vfOyCOh
35 , СОЛНЦЕ МОНАКО,Lusia Chebotina,72,"russian dance pop, russian pop",Pop,The End,2021-10-29,2:40,80,76,7,0,70,7,33,-5 db,135,B Minor,10A,4,2022-04-08,5YDBHDEIgWkfairCJgGApW
36 , After Dark,Mr.Kitty,79,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-08,0zCgWGmDF0aih5qexATyBn
37 , bankai,zxcursed,61,,,bankai,2022-04-01,1:57,54,91,20,0,71,15,38,-6 db,156,A#/B♭ Major,6B,4,2022-04-08,6tlU1yG1HdSrbbbfQN3NH3
38 , Ау,"10AGE,Ramil'",69,"russian hip hop, russian pop","Hip Hop, Pop",Ау,2019-03-21,3:00,72,43,69,0,28,26,10,-10 db,146,A#/B♭ Minor,3A,4,2022-04-08,6RmlamfS2Supq8wARlY0QQ
39 , Гармония,Artik & Asti,69,"russian dance, russian pop","Dance/Electronic, Pop",Гармония,2022-01-21,2:54,76,73,30,0,47,7,18,-5 db,114,G Major,9B,3,2022-04-08,7K0YWcVSyaMN4TaLw2Icd4
40 , psiblades,"shadowraze,babyswishh1",73,"russian drain, russian hip hop, russian hyperpop",Hip Hop,psiblades,2021-09-30,2:11,47,81,19,0,58,8,10,-8 db,176,C Major,8B,4,2022-04-08,3auzaPW4fXa8oI4KbTalAU
41 , первое свидание,Alyona Shvets,72,"russian alt pop, russian indie",Dance/Electronic,первое свидание,2020-12-04,2:32,76,50,69,0,61,11,16,-10 db,85,B Minor,10A,4,2022-04-08,4tPB6H0QcK4bDib8iauE28
42 , ЮМОРИСТ - Original Motion Picture Soundtrack,FACE,69,"kavkaz, russian emo rap, russian grime, russian hip hop, russian trap","Pop, Hip Hop, Latin",ЮМОРИСТ (Original Motion Picture Soundtrack),2019-02-12,2:23,84,70,6,0,85,29,48,-8 db,154,A Major,11B,4,2022-04-08,571md1FedFYFaYUMUktYaF
43 , В диапазоне,Pornofilmy,68,"russian alt pop, russian pop punk, russian punk, russian punk rock, russian rock","Dance/Electronic, Latin, Rock",В диапазоне между отчаянием и надеждой,2017-09-28,5:31,49,91,0,0,25,11,8,-4 db,168,E Major,12B,4,2022-04-08,1cmIuauHOxvxzTCFXFnNRL
44 , ночь,ooes,68,"russian alt pop, russian hip hop","Dance/Electronic, Hip Hop",мои (твои) тёмные желания,2021-06-25,2:29,53,52,83,0,23,5,15,-10 db,90,B Minor,10A,4,2022-04-08,0Mfjy6p9vZsfzbQReWdooZ
45 , 1000-7,"shadowraze,GENJUTSU",72,"russian drain, russian hip hop",Hip Hop,1000-7,2021-03-12,2:07,73,87,1,0,43,20,12,-4 db,133,C♯/D♭ Major,3B,5,2022-04-08,2IMrzJTRHGndoUbM39QIJ7
46 , Нервы,Nervy,67,russian pop,Pop,Всё Что Вокруг,2012-05-22,2:38,40,83,0,0,31,9,6,-10 db,91,D Minor,7A,4,2022-04-08,70qbqCW6z92WESMZC1opsd
47 , Дежавю,kizaru,70,"russian emo rap, russian hip hop, russian trap","Hip Hop, Latin",Karmageddon,2019-08-15,2:53,80,59,2,0,23,14,11,-5 db,88,D Major,10B,4,2022-04-08,1GOiMxQXZUzjzH0Sxpck0B
48 , Привет,Kambulat,69,"russian hip hop, russian pop","Hip Hop, Pop",Привет,2021-11-12,2:08,68,38,53,0,37,4,24,-9 db,85,F Minor,4A,4,2022-04-08,2INWHGzw5qTbdeLDARChfe
49 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",94,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-08,5PjdY0CKGZdEuoNab3yDmX
50 , Кожура,ZAPOMNI,70,russian hip hop,Hip Hop,BACKGROUND,2021-11-19,2:23,85,66,45,0,41,43,10,-9 db,145,C Major,8B,4,2022-04-08,1OeGvzNcGC2s6F41lmCdjA
