#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
26 , shadowfiend,shadowraze,74,"russian drain, russian hip hop",Hip Hop,shadowfiend,2020-09-30,2:23,63,80,5,45,66,8,11,-6 db,178,A#/B♭ Minor,3A,5,2022-04-08,0xEET0hVtwAEI5iVMWmD5C
27 , СОЛНЦЕ МОНАКО,Lusia Chebotina,72,"russian dance pop, russian pop",Pop,The End,2021-10-29,2:40,80,76,7,0,70,7,33,-5 db,135,B Minor,10A,4,2022-04-08,5YDBHDEIgWkfairCJgGApW
28 , плачь,"rizza,Sqwore",73,"russian drain, russian hip hop, russian hyperpop",Hip Hop,плачь,2021-08-27,1:56,66,83,30,0,55,23,12,-4 db,157,E Minor,9A,4,2022-04-08,3yCKABoZU3FVFuyVBc5VlM
29 , 99 Problems,"Big Baby Tape,kizaru",74,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:39,95,45,2,0,18,10,7,-9 db,100,A Major,11B,4,2022-04-08,0r9fpWPI6z3V3YZXIiVaNC
30 , Фотографирую закат,fem.love,75,"russian drain, russian hip hop",Hip Hop,Фотографирую закат,2020-06-22,2:36,41,90,0,0,40,6,17,-3 db,160,F#/G♭ Major,2B,4,2022-04-08,1ghdJUMhmLEpUitNwyNMWH
31 , After Dark,Mr.Kitty,79,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-08,0zCgWGmDF0aih5qexATyBn
32 , juggernaut (Prod. by PLVSTIC),shadowraze,74,"russian drain, russian hip hop",Hip Hop,juggernaut (Prod. by PLVSTIC),2021-08-13,2:16,70,66,0,0,59,23,26,-8 db,93,G Major,9B,4,2022-04-08,57V0VhEg1CAkPXeaCLikNW
33 , Otyzdan asyp baramyn,Irina Kairatovna,52,"central asian hip hop, kazakh hip hop, kazakh pop, russian hip hop","Pop, Hip Hop",Otyzdan asyp baramyn,2021-12-18,3:34,79,52,75,0,37,19,10,-8 db,130,D Minor,7A,4,2022-04-08,609GvJOBdyzhVUuDZbYPYy
34 , MANIAC,Stray Kids,65,"k-pop, k-pop boy group",Pop,ODDINARY,2022-03-18,3:02,74,80,18,0,72,27,7,-3 db,90,C♯/D♭ Major,3B,4,2022-04-08,7BDHDiidJ8WV349p3HTxTV
35 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",92,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-08,5Z9KJZvQzH6PFmb8SNkxuk
36 , Bandana,"Big Baby Tape,kizaru",73,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:31,75,58,1,4,35,3,17,-6 db,103,F Major,7B,4,2022-04-08,16AzcbKli3UQsxj491hJLQ
37 , Положение,Skryptonite,69,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap","Hip Hop, Latin",Уроборос: Улица 36,2017-12-16,4:42,58,54,54,0,24,32,15,-9 db,63,C♯/D♭ Minor,12A,4,2022-04-08,1hfISzdAwnywAKxaSpfloo
38 , Baby mama,"Skryptonite,Райда",70,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap,","Hip Hop, Latin",Baby mama,2020-07-03,3:51,89,57,2,0,55,15,14,-6 db,104,G Minor,6A,4,2022-04-08,5X33A2X2OuQXUOKhawWCMm
39 , Freaks,Surf Curse,91,"dreamo, indie surf, surf punk, vegas indie",Rock,Freaks,2021-05-15,2:27,35,94,0,63,41,5,5,-10 db,180,A Major,11B,4,2022-04-08,7EkWXAI1wn8Ii883ecd9xr
40 , Aomine Daiki,quiizzzmeow,73,"russian drain, russian emo rap, russian hip hop, russian hyperpop",Hip Hop,Aomine Daiki,2021-10-05,2:47,51,82,3,0,16,5,36,-6 db,82,C♯/D♭ Major,3B,4,2022-04-08,5X1FYw7MXEgnPmQAYwAa0q
41 , Million,"Big Baby Tape,kizaru",73,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:14,87,68,3,0,72,22,27,-5 db,165,F#/G♭ Major,2B,4,2022-04-08,4umjgYILQbHyV41ZmaemQm
42 , Infinity,Jaymes Young,96,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-08,1SOClUWhOi8vHZYMz3GluK
43 , I Love You So,The Walters,96,chicago indie,Rock,I Love You So,2014-11-28,2:40,57,65,58,0,47,4,12,-5 db,76,A#/B♭ Major,6B,4,2022-04-08,4SqWKzw0CbA05TGszDgMlc
44 , Something In The Way - Remastered,Nirvana,62,"grunge, permanent wave, rock",Rock,Nevermind (30th Anniversary Super Deluxe),1991-09-24,3:52,43,23,82,37,6,3,11,-12 db,105,G#/A♭ Major,4B,4,2022-04-08,2WL6GQzPuK9Nrpy9XwNEbz
45 , never enough,zxcursed,71,,,never enough,2022-03-13,2:22,65,83,2,0,56,24,30,-6 db,132,C Major,8B,4,2022-04-08,48jRCynldeK3WQbvd3jr73
46 , abcdefu,GAYLE,100,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-08,4fouWK6XVHhzl78KzQ1UjL
47 , Москва любит...,Skryptonite,67,"central asian hip hop, kazakh hip hop, russian hip hop, russian trap","Hip Hop, Latin",2004,2020-01-28,3:25,74,46,5,0,13,16,29,-9 db,77,D Major,10B,4,2022-04-08,41bGn6u78I8eNZg86tx3vp
48 , I Got Love,"MiyaGi & Endspiel,Rem Digga",72,"estonian hip hop, russian hip hop, russian trap, uzbek pop, kavkaz, russian gangster rap","Hip Hop, Pop, Dance/Electronic, Latin",I Got Love,2016-09-09,4:36,67,86,15,0,20,20,14,-4 db,106,D Minor,7A,4,2022-04-08,43wgyQXc2M9KmTDUqVzugM
49 , Blinding Lights,The Weeknd,95,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020-03-20,3:20,51,73,0,0,33,6,9,-6 db,171,C♯/D♭ Major,3B,4,2022-04-08,0VjIjW4GlUZAMYd2vXMi3b
50 , TOMBOY,(G)I-DLE,86,"k-pop, k-pop girl group",Pop,I NEVER DIE,2022-03-14,2:54,76,87,1,0,65,9,9,-2 db,124,C♯/D♭ Minor,12A,4,2022-04-08,0IGUXY4JbK18bu9oD4mPIm
