#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
11 , Фотографирую закат,fem.love,71,"russian drain, russian hip hop",Hip Hop,Фотографирую закат,2020-06-22,2:36,41,90,0,0,40,6,17,-3 db,160,F#/G♭ Major,2B,4,2022-04-14,1ghdJUMhmLEpUitNwyNMWH
12 , adaptive strike,"shadowraze,LXNER,quiizzzmeow",73,"russian drain, russian hip hop, hyperpop, russian emo rap, russian hyperpop","Pop, Hip Hop",adaptive strike,2022-02-11,2:16,80,82,19,0,39,5,10,-7 db,102,C♯/D♭ Major,3B,4,2022-04-14,5jXocrsUwpKwWyI5BZLKFA
13 , Днями-ночами,"pyrokinesis,MUKKA",67,"russian alt pop, russian hip hop, russian underground rap","Dance/Electronic, Hip Hop",Днями-ночами,2020-03-19,3:17,56,88,18,0,31,6,26,-2 db,180,A Major,11B,4,2022-04-14,04gmklgYhNhZxRnAvSofoE
14 , МАЛИНОВАЯ ЛАДА,GAYAZOV$ BROTHER$,71,"russian dance, russian hip hop, russian pop","Dance/Electronic, Hip Hop, Pop",МАЛИНОВАЯ ЛАДА,2021-10-22,3:33,76,88,6,0,82,4,23,-5 db,117,E Minor,9A,4,2022-04-14,77B4S4jkrAkL3Ng5hEHoUU
15 , never enough,zxcursed,69,,,never enough,2022-03-13,2:22,65,83,2,0,56,24,30,-6 db,132,C Major,8B,4,2022-04-14,48jRCynldeK3WQbvd3jr73
16 , 99 Problems,"Big Baby Tape,kizaru",70,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:39,95,45,2,0,18,10,7,-9 db,100,A Major,11B,4,2022-04-14,0r9fpWPI6z3V3YZXIiVaNC
17 , MIDDLE OF THE NIGHT,Elley Duhé,94,"alt z, pop",Pop,MIDDLE OF THE NIGHT,2020-01-10,3:04,41,61,2,0,9,5,12,-8 db,186,E Minor,9A,3,2022-04-14,58HvfVOeJY7lUuCqF0m3ly
18 , Another Love,Tom Odell,57,"chill pop, pop",Pop,Long Way Down,2013-06-17,4:04,44,54,72,0,14,5,9,-9 db,123,E Minor,9A,4,2022-04-14,7jtQIBanIiJOMS6RyCx6jZ
19 , Yeyo!,Шайни,69,"russian drain, russian hip hop, russian hyperpop",Hip Hop,Yeyo!,2022-02-11,1:51,72,80,10,0,44,6,12,-9 db,138,A Major,11B,4,2022-04-14,4jvw60Iw8LpSRJwy1sOmoB
20 , Домино,FACE,67,"kavkaz, russian emo rap, russian grime, russian hip hop, russian trap","Pop, Hip Hop, Latin",Искренний,2021-04-08,3:18,84,54,7,4,44,5,10,-9 db,134,B Major,1B,4,2022-04-14,6GyZQ9o0dBU9V0NIjGPz2r
21 , shadowfiend,shadowraze,71,"russian drain, russian hip hop",Hip Hop,shadowfiend,2020-09-30,2:23,63,80,5,45,66,8,11,-6 db,178,A#/B♭ Minor,3A,5,2022-04-14,0xEET0hVtwAEI5iVMWmD5C
22 , ТОЛПЫ КРИЧАТ,"uniqe,nkeeei,ARTEM SHILOVETS",70,"russian hip hop,",Hip Hop,ТОЛПЫ КРИЧАТ,2021-09-28,2:05,90,38,70,0,70,24,9,-7 db,130,D#/E♭ Minor,2A,4,2022-04-14,3mcw4dkjfzj5B4Ago9NSmN
23 , Bandana,"Big Baby Tape,kizaru",69,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:31,75,58,1,4,35,3,17,-6 db,103,F Major,7B,4,2022-04-14,16AzcbKli3UQsxj491hJLQ
24 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",88,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-14,1HhNoOuqm1a5MXYEgAFl8o
25 , Marmalade,"Miyagi & Andy Panda,Mav-d",70,"russian hip hop,",Hip Hop,Marmalade,2021-11-19,3:40,73,51,57,0,51,5,12,-9 db,110,A#/B♭ Minor,3A,4,2022-04-14,7rvEwAILTqxBpdIyUifkE8
26 , плачь,"rizza,Sqwore",70,"russian drain, russian hip hop, russian hyperpop",Hip Hop,плачь,2021-08-27,1:56,66,83,30,0,55,23,12,-4 db,157,E Minor,9A,4,2022-04-14,3yCKABoZU3FVFuyVBc5VlM
27 , 12,MORGENSHTERN,69,"russian hip hop, russian trap","Hip Hop, Latin",12,2022-03-14,3:00,80,56,56,0,57,28,9,-10 db,144,E Minor,9A,4,2022-04-14,2B9N1fCinwxEo89GcDGB5I
28 , Million,"Big Baby Tape,kizaru",69,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:14,87,68,3,0,72,22,27,-5 db,165,F#/G♭ Major,2B,4,2022-04-14,4umjgYILQbHyV41ZmaemQm
29 , SHAKE,INSTASAMKA,64,"russian hip hop, zhenskiy rep",Hip Hop,SHAKE,2022-03-25,2:11,91,59,2,0,46,21,6,-6 db,87,C♯/D♭ Major,3B,4,2022-04-14,6ljlpspxptHxDmYfR3NW2O
30 , Седьмой лепесток,Антон Токарев,66,,,Седьмой лепесток,2021-12-14,3:19,65,43,1,0,16,3,11,-11 db,101,A#/B♭ Minor,3A,4,2022-04-14,6P4SAsG3RuIeGymX2Qou9L
31 , juggernaut (Prod. by PLVSTIC),shadowraze,70,"russian drain, russian hip hop",Hip Hop,juggernaut (Prod. by PLVSTIC),2021-08-13,2:16,70,66,0,0,59,23,26,-8 db,93,G Major,9B,4,2022-04-14,57V0VhEg1CAkPXeaCLikNW
32 , Я хочу тебя трахать,"Scally Milano,uglystephan",57,"russian hip hop, russian drain, russian viral rap, zxc",Hip Hop,Я хочу тебя трахать,2022-04-01,2:24,77,60,18,0,75,17,7,-5 db,136,C♯/D♭ Major,3B,4,2022-04-14,72aOn2zEIaEOOyOVGdpl8Z
33 , первое свидание,Alyona Shvets,68,"russian alt pop, russian indie",Dance/Electronic,первое свидание,2020-12-04,2:32,76,50,69,0,61,11,16,-10 db,85,B Minor,10A,4,2022-04-14,4tPB6H0QcK4bDib8iauE28
34 , After Dark,Mr.Kitty,77,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-14,0zCgWGmDF0aih5qexATyBn
35 , Aomine Daiki,quiizzzmeow,69,"russian drain, russian emo rap, russian hip hop, russian hyperpop",Hip Hop,Aomine Daiki,2021-10-05,2:47,51,82,3,0,16,5,36,-6 db,82,C♯/D♭ Major,3B,4,2022-04-14,5X1FYw7MXEgnPmQAYwAa0q
36 , Ау,"10AGE,Ramil'",65,"russian hip hop, russian pop","Hip Hop, Pop",Ау,2019-03-21,3:00,72,43,69,0,28,26,10,-10 db,146,A#/B♭ Minor,3A,4,2022-04-14,6RmlamfS2Supq8wARlY0QQ
37 , Close Eyes,"Chego1963,onurxt,Rylixe",33,"new school turkce rap,",,Close Eyes,2020-02-13,2:12,78,54,7,73,22,7,14,-10 db,96,C Major,8B,4,2022-04-14,7BNWWI6aZPLkYCfRat8HuD
38 , bankai,zxcursed,60,,,bankai,2022-04-01,1:57,54,91,20,0,71,15,38,-6 db,156,A#/B♭ Major,6B,4,2022-04-14,6tlU1yG1HdSrbbbfQN3NH3
39 , Нервы,Nervy,63,russian pop,Pop,Всё Что Вокруг,2012-05-22,2:38,40,83,0,0,31,9,6,-10 db,91,D Minor,7A,4,2022-04-14,70qbqCW6z92WESMZC1opsd
40 , Sweater Weather,The Neighbourhood,92,"modern alternative rock, modern rock, pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-14,2QjOHCTQ1Jl3zawyYOpxh6
41 , ВЛЮБИЛАСЬ,"Big Baby Tape,Молодой Платон",67,"russian hip hop, russian trap, russian drill","Hip Hop, Latin",ВЛЮБИЛАСЬ,2021-12-16,3:36,85,77,5,0,46,4,8,-4 db,100,G#/A♭ Major,4B,4,2022-04-14,3bbkkPpf8AdRU6DurnvoC4
42 , Дежавю,kizaru,66,"russian emo rap, russian hip hop, russian trap","Hip Hop, Latin",Karmageddon,2019-08-15,2:53,80,59,2,0,23,14,11,-5 db,88,D Major,10B,4,2022-04-14,1GOiMxQXZUzjzH0Sxpck0B
43 , psiblades,"shadowraze,babyswishh1",69,"russian drain, russian hip hop, russian hyperpop",Hip Hop,psiblades,2021-09-30,2:11,47,81,19,0,58,8,10,-8 db,176,C Major,8B,4,2022-04-14,3auzaPW4fXa8oI4KbTalAU
44 , Heat Waves,Glass Animals,94,"gauze pop, indietronica, shiver pop","Pop, Rock",Dreamland (+ Bonus Levels),2020-08-06,3:58,76,53,44,0,53,9,9,-7 db,81,B Major,1B,4,2022-04-14,02MWAaffLxlfxAUY7c5dvx
45 , ЮМОРИСТ - Original Motion Picture Soundtrack,FACE,66,"kavkaz, russian emo rap, russian grime, russian hip hop, russian trap","Pop, Hip Hop, Latin",ЮМОРИСТ (Original Motion Picture Soundtrack),2019-02-12,2:23,84,70,6,0,85,29,48,-8 db,154,A Major,11B,4,2022-04-14,571md1FedFYFaYUMUktYaF
46 , В диапазоне,Pornofilmy,65,"russian alt pop, russian pop punk, russian punk, russian punk rock, russian rock","Dance/Electronic, Latin, Rock",В диапазоне между отчаянием и надеждой,2017-09-28,5:31,49,91,0,0,25,11,8,-4 db,168,E Major,12B,4,2022-04-14,1cmIuauHOxvxzTCFXFnNRL
47 , Я так соскучился,Pornofilmy,64,"russian alt pop, russian pop punk, russian punk, russian punk rock, russian rock","Dance/Electronic, Latin, Rock",В диапазоне между отчаянием и надеждой,2017-09-28,6:48,33,80,0,0,18,4,9,-5 db,102,A Minor,8A,4,2022-04-14,6OMBhRhwg6cnWR9ghrTubA
48 , Отпускаю,"Egor Kreed,MakSim",67,"russian hip hop, russian pop","Hip Hop, Pop",Отпускаю,2022-02-11,3:12,69,65,22,0,17,4,21,-6 db,125,C Minor,5A,4,2022-04-14,0vkYzoY1ukPTWAqD4yuCXL
49 , Кожура,ZAPOMNI,67,russian hip hop,Hip Hop,BACKGROUND,2021-11-19,2:23,85,66,45,0,41,43,10,-9 db,145,C Major,8B,4,2022-04-14,1OeGvzNcGC2s6F41lmCdjA
50 , 1000-7,"shadowraze,GENJUTSU",69,"russian drain, russian hip hop",Hip Hop,1000-7,2021-03-12,2:07,73,87,1,0,43,20,12,-4 db,133,C♯/D♭ Major,3B,5,2022-04-14,2IMrzJTRHGndoUbM39QIJ7
