#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
15 , МАЛИНОВАЯ ЛАДА,GAYAZOV$ BROTHER$,71,"russian dance, russian hip hop, russian pop","Dance/Electronic, Hip Hop, Pop",МАЛИНОВАЯ ЛАДА,2021-10-22,3:33,76,88,6,0,82,4,23,-5 db,117,E Minor,9A,4,2022-04-15,77B4S4jkrAkL3Ng5hEHoUU
16 , Yeyo!,Шайни,69,"russian drain, russian hip hop, russian hyperpop",Hip Hop,Yeyo!,2022-02-11,1:51,72,80,10,0,44,6,12,-9 db,138,A Major,11B,4,2022-04-15,4jvw60Iw8LpSRJwy1sOmoB
17 , Bandana,"Big Baby Tape,kizaru",69,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:31,75,58,1,4,35,3,17,-6 db,103,F Major,7B,4,2022-04-15,16AzcbKli3UQsxj491hJLQ
18 , Another Love,Tom Odell,57,"chill pop, pop",Pop,Long Way Down,2013-06-17,4:04,44,54,72,0,14,5,9,-9 db,123,E Minor,9A,4,2022-04-15,7jtQIBanIiJOMS6RyCx6jZ
19 , MIDDLE OF THE NIGHT,Elley Duhé,94,"alt z, pop",Pop,MIDDLE OF THE NIGHT,2020-01-10,3:04,41,61,2,0,9,5,12,-8 db,186,E Minor,9A,3,2022-04-15,58HvfVOeJY7lUuCqF0m3ly
20 , never enough,zxcursed,69,,,never enough,2022-03-13,2:22,65,83,2,0,56,24,30,-6 db,132,C Major,8B,4,2022-04-15,48jRCynldeK3WQbvd3jr73
21 , Домино,FACE,67,"kavkaz, russian emo rap, russian grime, russian hip hop, russian trap","Pop, Hip Hop, Latin",Искренний,2021-04-08,3:18,84,54,7,4,44,5,10,-9 db,134,B Major,1B,4,2022-04-15,6GyZQ9o0dBU9V0NIjGPz2r
22 , ТОЛПЫ КРИЧАТ,"uniqe,nkeeei,ARTEM SHILOVETS",70,"russian hip hop,",Hip Hop,ТОЛПЫ КРИЧАТ,2021-09-28,2:05,90,38,70,0,70,24,9,-7 db,130,D#/E♭ Minor,2A,4,2022-04-15,3mcw4dkjfzj5B4Ago9NSmN
23 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",88,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-15,1HhNoOuqm1a5MXYEgAFl8o
24 , Marmalade,"Miyagi & Andy Panda,Mav-d",70,"russian hip hop,",Hip Hop,Marmalade,2021-11-19,3:40,73,51,57,0,51,5,12,-9 db,110,A#/B♭ Minor,3A,4,2022-04-15,7rvEwAILTqxBpdIyUifkE8
25 , shadowfiend,shadowraze,71,"russian drain, russian hip hop",Hip Hop,shadowfiend,2020-09-30,2:23,63,80,5,45,66,8,11,-6 db,178,A#/B♭ Minor,3A,5,2022-04-15,0xEET0hVtwAEI5iVMWmD5C
26 , плачь,"rizza,Sqwore",70,"russian drain, russian hip hop, russian hyperpop",Hip Hop,плачь,2021-08-27,1:56,66,83,30,0,55,23,12,-4 db,157,E Minor,9A,4,2022-04-15,3yCKABoZU3FVFuyVBc5VlM
27 , Million,"Big Baby Tape,kizaru",69,"russian hip hop, russian trap, russian emo rap","Hip Hop, Latin",BANDANA I,2021-10-22,2:14,87,68,3,0,72,22,27,-5 db,165,F#/G♭ Major,2B,4,2022-04-15,4umjgYILQbHyV41ZmaemQm
28 , 12,MORGENSHTERN,69,"russian hip hop, russian trap","Hip Hop, Latin",12,2022-03-14,3:00,80,56,56,0,57,28,9,-10 db,144,E Minor,9A,4,2022-04-15,2B9N1fCinwxEo89GcDGB5I
29 , SHAKE,INSTASAMKA,64,"russian hip hop, zhenskiy rep",Hip Hop,SHAKE,2022-03-25,2:11,91,59,2,0,46,21,6,-6 db,87,C♯/D♭ Major,3B,4,2022-04-15,6ljlpspxptHxDmYfR3NW2O
30 , juggernaut (Prod. by PLVSTIC),shadowraze,70,"russian drain, russian hip hop",Hip Hop,juggernaut (Prod. by PLVSTIC),2021-08-13,2:16,70,66,0,0,59,23,26,-8 db,93,G Major,9B,4,2022-04-15,57V0VhEg1CAkPXeaCLikNW
31 , Aomine Daiki,quiizzzmeow,69,"russian drain, russian emo rap, russian hip hop, russian hyperpop",Hip Hop,Aomine Daiki,2021-10-05,2:47,51,82,3,0,16,5,36,-6 db,82,C♯/D♭ Major,3B,4,2022-04-15,5X1FYw7MXEgnPmQAYwAa0q
32 , Close Eyes,"Chego1963,onurxt,Rylixe",33,"new school turkce rap,",,Close Eyes,2020-02-13,2:12,78,54,7,73,22,7,14,-10 db,96,C Major,8B,4,2022-04-15,7BNWWI6aZPLkYCfRat8HuD
33 , Ау,"10AGE,Ramil'",65,"russian hip hop, russian pop","Hip Hop, Pop",Ау,2019-03-21,3:00,72,43,69,0,28,26,10,-10 db,146,A#/B♭ Minor,3A,4,2022-04-15,6RmlamfS2Supq8wARlY0QQ
34 , Нервы,Nervy,63,russian pop,Pop,Всё Что Вокруг,2012-05-22,2:38,40,83,0,0,31,9,6,-10 db,91,D Minor,7A,4,2022-04-15,70qbqCW6z92WESMZC1opsd
35 , Седьмой лепесток,Антон Токарев,66,,,Седьмой лепесток,2021-12-14,3:19,65,43,1,0,16,3,11,-11 db,101,A#/B♭ Minor,3A,4,2022-04-15,6P4SAsG3RuIeGymX2Qou9L
36 , Я хочу тебя трахать,"Scally Milano,uglystephan",57,"russian hip hop, russian drain, russian viral rap, zxc",Hip Hop,Я хочу тебя трахать,2022-04-01,2:24,77,60,18,0,75,17,7,-5 db,136,C♯/D♭ Major,3B,4,2022-04-15,72aOn2zEIaEOOyOVGdpl8Z
37 , первое свидание,Alyona Shvets,68,"russian alt pop, russian indie",Dance/Electronic,первое свидание,2020-12-04,2:32,76,50,69,0,61,11,16,-10 db,85,B Minor,10A,4,2022-04-15,4tPB6H0QcK4bDib8iauE28
38 , ВЛЮБИЛАСЬ,"Big Baby Tape,Молодой Платон",67,"russian hip hop, russian trap, russian drill","Hip Hop, Latin",ВЛЮБИЛАСЬ,2021-12-16,3:36,85,77,5,0,46,4,8,-4 db,100,G#/A♭ Major,4B,4,2022-04-15,3bbkkPpf8AdRU6DurnvoC4
39 , Sweater Weather,The Neighbourhood,92,"modern alternative rock, modern rock, pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-15,2QjOHCTQ1Jl3zawyYOpxh6
40 , Дежавю,kizaru,66,"russian emo rap, russian hip hop, russian trap","Hip Hop, Latin",Karmageddon,2019-08-15,2:53,80,59,2,0,23,14,11,-5 db,88,D Major,10B,4,2022-04-15,1GOiMxQXZUzjzH0Sxpck0B
41 , After Dark,Mr.Kitty,77,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-15,0zCgWGmDF0aih5qexATyBn
42 , bankai,zxcursed,60,,,bankai,2022-04-01,1:57,54,91,20,0,71,15,38,-6 db,156,A#/B♭ Major,6B,4,2022-04-15,6tlU1yG1HdSrbbbfQN3NH3
43 , Heat Waves,Glass Animals,94,"gauze pop, indietronica, shiver pop","Pop, Rock",Dreamland (+ Bonus Levels),2020-08-06,3:58,76,53,44,0,53,9,9,-7 db,81,B Major,1B,4,2022-04-15,02MWAaffLxlfxAUY7c5dvx
44 , Рассвет,КАКАЯ РАЗНИЦА,65,russian drain,,Рассвет,2020-05-31,2:04,55,83,1,0,18,6,7,-7 db,100,F Major,7B,4,2022-04-15,0VGLb6IeeG5ZqonN5EavDu
45 , psiblades,"shadowraze,babyswishh1",69,"russian drain, russian hip hop, russian hyperpop",Hip Hop,psiblades,2021-09-30,2:11,47,81,19,0,58,8,10,-8 db,176,C Major,8B,4,2022-04-15,3auzaPW4fXa8oI4KbTalAU
46 , Кожура,ZAPOMNI,67,russian hip hop,Hip Hop,BACKGROUND,2021-11-19,2:23,85,66,45,0,41,43,10,-9 db,145,C Major,8B,4,2022-04-15,1OeGvzNcGC2s6F41lmCdjA
47 , ночь,ooes,65,"russian alt pop, russian hip hop","Dance/Electronic, Hip Hop",мои (твои) тёмные желания,2021-06-25,2:29,53,52,83,0,23,5,15,-10 db,90,B Minor,10A,4,2022-04-15,0Mfjy6p9vZsfzbQReWdooZ
48 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",91,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-15,5PjdY0CKGZdEuoNab3yDmX
49 , ЮМОРИСТ - Original Motion Picture Soundtrack,FACE,66,"kavkaz, russian emo rap, russian grime, russian hip hop, russian trap","Pop, Hip Hop, Latin",ЮМОРИСТ (Original Motion Picture Soundtrack),2019-02-12,2:23,84,70,6,0,85,29,48,-8 db,154,A Major,11B,4,2022-04-15,571md1FedFYFaYUMUktYaF
50 , В диапазоне,Pornofilmy,65,"russian alt pop, russian pop punk, russian punk, russian punk rock, russian rock","Dance/Electronic, Latin, Rock",В диапазоне между отчаянием и надеждой,2017-09-28,5:31,49,91,0,0,25,11,8,-4 db,168,E Major,12B,4,2022-04-15,1cmIuauHOxvxzTCFXFnNRL
