#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
11 , dres,"Miszel,Kabe",67,"polish alternative rap, polish hip hop, polish trap","New age, Hip Hop",dres,2022-04-01,2:55,65,55,8,0,72,7,32,-11 db,146,G#/A♭ Major,4B,4,2022-04-20,2JMzBOrwlTJFEKOea1uarD
12 , Sen we śnie,"sanah,Grzegorz Turnau",54,"polish pop, classic polish pop, poezja spiewana, sung poetry","Pop, World/Traditional, Dance/Electronic",UCZTA,2022-04-14,3:26,43,26,87,0,30,4,16,-12 db,124,C Minor,5A,4,2022-04-20,281o5SXjmCOop5bkRh6tgu
13 , Narcyz,Chivas,72,"polish hip hop, polish trap",Hip Hop,Narcyz,2022-03-20,2:24,81,67,39,0,92,7,23,-6 db,105,C♯/D♭ Major,3B,4,2022-04-20,0tTy9lib8CQg7mwFF6lBbD
14 , Tęsknię sobie,"sanah,Artur Rojek",54,"polish pop, polish alternative, polish indie","New age, R&B, Pop",UCZTA,2022-04-14,4:48,49,40,73,0,16,5,8,-10 db,94,G Major,9B,4,2022-04-20,17Tx4usaccaAWCFGGa3EQf
15 , Polski Karnawał,"Young Igi,Żabson",62,"polish hip hop, polish trap",Hip Hop,amfisbena (DELUXE),2022-03-10,2:27,85,76,17,0,83,16,6,-7 db,130,F#/G♭ Major,2B,4,2022-04-20,6QzEN3q6NpVFdxktMj427g
16 , Lot,"Kizo,Wac Toja,BeMelo",67,"polish hip hop, polish trap,",Hip Hop,Lot,2022-04-06,2:47,74,91,5,0,71,11,11,-6 db,135,B Major,1B,4,2022-04-20,00h3UmLzktuyywU2faS7os
17 , Lato,Sentino,63,"polish hip hop, polish viral rap",Hip Hop,Megalomania,2022-04-12,2:58,78,73,52,0,64,9,7,-8 db,145,D#/E♭ Minor,2A,4,2022-04-20,0oF40HEGBYbYQufEtB81BM
18 , Proste fakty,"SB Maffija,Bedoes,White 2115,Kuqe 2115,flexxy2115,BLACHA,Kubi Producent",72,"polish hip hop, polish trap",Hip Hop,Proste fakty,2022-01-28,3:38,72,71,28,0,79,19,15,-5 db,144,A Major,11B,4,2022-04-20,6IVFyySW33VfordEuGDPHk
19 , Pakuje Walize,"Dawid, Artysta,Vłodarski,VHS,Zebraodzawsze,zawad",67,"polish viral rap,",,Pakuje Walize,2022-03-09,2:34,97,39,25,0,91,14,13,-11 db,120,C Major,8B,4,2022-04-20,7CRfTE9FGb9YdSvoGhl2IP
20 , Brudasy With Attitude (feat. Farid Bang),"Malik Montana,Farid Bang",69,"polish hip hop, polish trap, german hip hop",Hip Hop,Brudasy With Attitude (feat. Farid Bang),2022-04-01,2:31,92,47,17,0,54,32,7,-8 db,128,C♯/D♭ Major,3B,4,2022-04-20,6q5Bx8Jm9yZC7tmI3leDOi
21 , Mamo tyś płakała,"sanah,Igor Herbut",52,polish pop,Pop,UCZTA,2022-04-14,3:00,53,30,33,0,31,3,8,-9 db,101,F Minor,4A,4,2022-04-20,4jj5GdqQwsGu3qJQokLG9L
22 , PIĄTEK WIECZÓR,"Jacuś,Young Leosia",69,"polish hip hop, polish pop","Hip Hop, Pop",PIĄTEK WIECZÓR,2022-03-17,3:16,74,88,25,0,55,9,45,-4 db,125,G Major,9B,4,2022-04-20,38ryCMNFOZ6GW5udIFnQI7
23 , BMW,"Reto,Avi",70,"polish hip hop, polish trap",Hip Hop,W samo południe (Deluxe),2022-02-10,2:26,78,46,5,0,12,19,20,-10 db,98,A Major,11B,4,2022-04-20,0e9dWwZD9EemG1w92C3JLp
24 , Szafir,"Mata,Trooh Hippi",70,"polish hip hop, polish trap,",Hip Hop,Młody Matczak,2021-10-01,3:16,77,61,38,0,81,11,16,-8 db,140,C♯/D♭ Major,3B,4,2022-04-20,5sGv8YdAa3XjggnbpF9NC9
25 , Rozmazana kreska,Kinny Zimmer,70,polish hip hop,Hip Hop,Rozmazana kreska,2021-11-17,3:10,76,36,4,0,68,42,10,-9 db,160,C Major,8B,4,2022-04-20,5Dwpfuw962xZq6mNg8OgzN
26 , Parapetówa,"SB Maffija,White 2115,Lanek,Janusz Walczuk,Bedoes,Jan-Rapowanie,Kacperczyk,Białas,Adi Nowak,Fukaj,SKUTE BOBO,Beteo,Kinny Zimmer,Solar",67,"polish hip hop, polish trap, polish electronica, polish pop, polish alternative rap","New age, Hip Hop, Pop",Hotel Maffija 2,2022-01-28,4:35,77,62,31,0,68,19,7,-7 db,77,C Major,8B,4,2022-04-20,62CHTBeGAVo9b0ivzaNdc1
27 , Heat Waves,Glass Animals,92,"gauze pop, indietronica, shiver pop","Pop, Rock",Dreamland (+ Bonus Levels),2020-08-06,3:58,76,53,44,0,53,9,9,-7 db,81,B Major,1B,4,2022-04-20,02MWAaffLxlfxAUY7c5dvx
28 , Las połówek,"Białas,Lanek",58,"polish hip hop, polish trap, polish electronica","New age, Hip Hop",In hajs we trust 3: Ostateczne rozliczenie,2022-04-15,3:06,87,57,42,0,70,9,25,-9 db,124,G#/A♭ Major,4B,4,2022-04-20,0un4Xt2ikufllyAiiBJxI8
29 , Icey,"Żabson,Young Igi",70,"polish hip hop, polish trap",Hip Hop,amfisbena,2022-01-13,2:29,77,67,28,0,35,31,14,-7 db,170,D Major,10B,4,2022-04-20,6BDfLF0GoHND77V6BvFeBo
30 , Czesława,"sanah,Natalia Grosiak",53,"polish pop,",Pop,UCZTA,2022-04-14,4:23,56,36,21,0,11,3,9,-10 db,96,C♯/D♭ Minor,12A,3,2022-04-20,5utNNz5JA37nMWDZu4io6l
31 , Duże Oczy,"Smolasty,francis,Pedro,Tribbs",70,"polish hip hop, polish pop, polish trap,","Hip Hop, Pop",Duże Oczy,2021-08-05,2:48,79,72,33,0,51,23,12,-7 db,128,D Minor,7A,4,2022-04-20,0O4OIQKow8DloWa7UzIgyd
32 , oscar,"sanah,Vito Bambino",52,"polish pop, polish alternative","New age, Pop",UCZTA,2022-04-14,3:18,67,68,3,0,60,3,35,-5 db,108,C Minor,5A,4,2022-04-20,0MvT21MAcBQZhJcUMuEXrH
33 , audi,"sanah,Miętha",51,"polish pop, polish alternative, polish alternative rap, polish hip hop","New age, Hip Hop, Pop",UCZTA,2022-04-14,3:40,74,57,7,1,45,6,11,-9 db,103,C Minor,5A,4,2022-04-20,6M4nn0RQYnmB12pxZjsmCa
34 , Kiss cam,"Mata,Pedro,francis",63,"polish hip hop, polish trap,",Hip Hop,Młody Matczak,2021-10-01,2:57,78,63,30,0,58,21,30,-9 db,89,F#/G♭ Minor,11A,4,2022-04-20,6eIVuPSZ7D8Q1uaZc8cQnz
35 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",86,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-20,1HhNoOuqm1a5MXYEgAFl8o
36 , Boję Się Kochać,"Smolasty,Young Leosia",64,"polish hip hop, polish pop, polish trap","Hip Hop, Pop",Boję Się Kochać,2022-04-01,3:06,72,57,41,0,48,6,20,-7 db,100,C Major,8B,4,2022-04-20,00Nl9PlaLr0g4ujpWosQuH
37 , (Po)ciąg dalszy nastąpi,Gibbs,59,polish hip hop,Hip Hop,Czarno na białym,2021-09-30,4:25,60,55,71,0,80,48,10,-11 db,120,G#/A♭ Minor,1A,4,2022-04-20,3UMqSWigx4NrVPIkpPDP2U
38 , California,White 2115,67,"polish hip hop, polish trap",Hip Hop,Rockstar,2018-08-31,3:12,68,68,25,0,62,5,26,-8 db,135,D Major,10B,4,2022-04-20,2nFaT0t36H6UX3wN3Vxvjm
39 , Disney,Kizo,61,"polish hip hop, polish trap",Hip Hop,Jeszcze 5 minut,2021-10-22,3:39,80,73,26,0,72,29,12,-6 db,123,B Minor,10A,4,2022-04-20,37xytNxwRuLRuZcJMFH8w7
40 , SKUTE BOBO,SKUTE BOBO,64,,,SKUTE BOBO,2021-08-21,3:08,72,57,23,0,33,10,10,-13 db,154,A Major,11B,4,2022-04-20,4dOkS135hpWHeSP0GSmHb4
41 , Łyk i buch,"SB Maffija,GOMBAO 33,Pedro,francis",63,"polish hip hop,",Hip Hop,Hotel Maffija 2,2022-01-28,2:45,76,81,46,0,61,13,8,-5 db,100,B Major,1B,4,2022-04-20,4gUKSmeJ7TNcVzHcsGxRKK
42 ," Cześć, jak się masz?","Sobel,sanah",63,"polish pop, polish trap",Pop,Pułapka Na Motyle (Deluxe Edition),2021-11-25,3:21,65,53,63,0,49,5,18,-6 db,110,D Major,10B,4,2022-04-20,6sKg6jzvmiNAVsJRl8MaDE
43 , Baczyński (Pisz do mnie listy),"sanah,Ania Dabrowska",51,polish pop,Pop,UCZTA,2022-04-14,2:54,27,21,81,0,13,3,30,-11 db,140,G#/A♭ Major,4B,1,2022-04-20,4FljepceALLLfG85vNWIRx
44 , Człowiek Motyl,"Szpaku,LEEO",64,"polish hip hop,",Hip Hop,Dom Dla Zmyślonych Przyjaciół Pana Mateusza,2022-04-06,3:04,56,62,57,0,40,17,13,-10 db,126,D Major,10B,4,2022-04-20,6D5keZsDGF0r5q4Nj73KAZ
45 , Agrest i bez,"SB Maffija,Bedoes,White 2115,Kuqe 2115,flexxy2115,BLACHA,Lanek",63,"polish hip hop, polish trap, polish electronica","New age, Hip Hop",Hotel Maffija 2,2022-01-28,4:01,72,54,54,0,84,7,42,-7 db,142,G Minor,6A,4,2022-04-20,5rcH7HIJH3l3eojjKmZWWi
46 , co to za bluza lanek?,"SB Maffija,Lanek,Kinny Zimmer,Pedro,francis",63,"polish hip hop, polish electronica, polish trap,","New age, Hip Hop",Hotel Maffija 2,2022-01-28,3:12,85,79,23,0,82,27,8,-8 db,126,A#/B♭ Minor,3A,4,2022-04-20,1NiFHUcQAqgNIIaZGbbHsu
47 , Origami,"Ronnie Ferrari,korweta",68,"polish hip hop,",Hip Hop,Origami,2021-12-07,3:39,82,48,59,0,49,35,10,-8 db,92,C♯/D♭ Major,3B,4,2022-04-20,3205ZtwMnzMBtr7GQZ1IbH
48 , Święty Graal,"sanah,ten Stan",53,"polish pop,",Pop,UCZTA,2022-04-14,3:15,39,34,44,4,9,3,10,-10 db,98,D Minor,7A,4,2022-04-20,6knWzB1eRVwOitRra73R7w
49 , dddd,"Favst,Gibbs",62,"polish hip hop, polish trap",Hip Hop,Hample,2021-12-10,2:55,73,77,45,0,78,12,73,-6 db,90,E Major,12B,4,2022-04-20,5Ci4cvMBSaCbrn5N531Ubz
50 , Dziecko,Kinny Zimmer,59,polish hip hop,Hip Hop,Dziecko,2022-04-12,3:07,69,56,21,5,41,11,9,-9 db,160,F Minor,4A,4,2022-04-20,3Ww7uhiLL5KnWrrbpbdqig
