#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
18 , Vamos,JVG,65,"finnish dance pop, finnish hip hop, finnish pop, finnish trap","Dance/Electronic, Hip Hop, Pop",Vamos,2022-01-07,2:40,54,76,1,0,81,9,23,-5 db,186,G#/A♭ Major,4B,4,2022-04-08,3Y7r2Cb5ynmMR18O0yJUM5
19 ," Uptown Baby (feat. Ares, Averagekidluke, Xavier Weeks)","LEWIZKI,Averagekidluke,Xavier Weeks,Ares",53,"finnish drill, melodic rap, finnish hip hop",Hip Hop,"Uptown Baby (feat. Ares, Averagekidluke, Xavier Weeks)",2022-04-01,3:20,78,56,19,0,71,7,11,-8 db,92,B Minor,10A,4,2022-04-08,2sUktgwwpgivOkmOideaWt
20 , Kiltti tyttö,Nelli Matula,48,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",Kiltti tyttö,2022-03-31,2:27,78,67,24,0,39,7,11,-6 db,95,B Minor,10A,4,2022-04-08,7oMMyjZTrGC6MwFwnv6mWv
21 , Heat Waves,Glass Animals,96,"gauze pop, indietronica, shiver pop","Pop, Rock",Dreamland (+ Bonus Levels),2020-08-06,3:58,76,53,44,0,53,9,9,-7 db,81,B Major,1B,4,2022-04-08,02MWAaffLxlfxAUY7c5dvx
22 , Hypoteettinen koira,"Ida Paul & Kalle Lindroth,Ida Paul,Kalle Lindroth",54,"finnish dance pop, finnish pop","Dance/Electronic, Pop",Hypoteettinen koira,2022-04-01,2:57,74,59,2,0,25,4,12,-6 db,139,G Major,9B,4,2022-04-08,2IS6Y1ESgW80pBJ2cWfvKc
23 , The Motto,"Tiësto,Ava Max",96,"big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house","Dance/Electronic, Pop",The Motto,2021-11-04,2:44,75,76,3,0,46,4,9,-5 db,118,G Minor,6A,4,2022-04-08,18asYwWugKjjsihZ0YvRxO
24 , Älä pyydä mua takas enää,costee,61,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",Älä pyydä mua takas enää,2022-03-18,2:57,46,52,23,0,45,5,10,-9 db,168,B Minor,10A,4,2022-04-08,0qeJ9MwgBw6Uua9TXRmM1k
25 , Kesäyö,Pariisin Kevät,61,"finnish indie, finnish pop, suomi rock","World/Traditional, Pop",Kaikki on satua,2012-02-20,3:57,46,78,1,4,53,3,9,-8 db,98,A Minor,8A,4,2022-04-08,4Q7NePRrh6S0WzKMz8CbCA
26 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",90,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-08,1HhNoOuqm1a5MXYEgAFl8o
27 , Softcore,The Neighbourhood,94,"modern alternative rock, modern rock, pop, shimmer pop","Rock, Pop",Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,3:26,57,57,5,0,37,3,29,-6 db,94,A Minor,8A,4,2022-04-08,2K7xn816oNHJZ0aVqdQsha
28 , Infinity,Jaymes Young,96,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-08,1SOClUWhOi8vHZYMz3GluK
29 , Oo vielä sekunnin mun,KUUMAA,63,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",Oo vielä sekunnin mun,2021-12-09,3:40,72,62,5,0,73,3,9,-8 db,110,G#/A♭ Minor,1A,4,2022-04-08,60EXSCcZL24IZikBt4256W
30 , Samma gamla vanliga - Remix,"Cledos,ibe,Averagekidluke,A36",64,"finnish dance pop, finnish hip hop, finnish trap, swedish trap pop","Dance/Electronic, Hip Hop",Samma gamla vanliga (Remix),2021-09-10,3:10,93,50,23,0,78,16,6,-11 db,111,D Major,10B,4,2022-04-08,3EfMGeYXw69Saa14torWpK
31 , Vauhti kiihtyy (feat. Matti ja Teppo),"Portion Boys,Matti ja Teppo",63,"finnish dance pop, finnish hip hop, classic finnish pop, classic iskelma, iskelma","Pop, Dance/Electronic, Hip Hop",Vauhti kiihtyy (feat. Matti ja Teppo),2021-06-11,3:31,62,91,0,0,71,3,7,-4 db,95,G Major,9B,4,2022-04-08,4N84bVnNycTXiuoKZFEXrD
32 , Nukkuvat aamut,Lauri Tähkä,64,"finnish dance pop, finnish pop, suomi rock","Dance/Electronic, Pop, World/Traditional",Nukkuvat aamut,2022-02-04,3:14,56,67,26,0,60,6,9,-6 db,174,C Major,8B,4,2022-04-08,5YW76GVS51KRAbMkaIPYni
33 , kevät 22,pehmoaino,58,finnish pop,Pop,kaukana kotoa,2022-03-11,3:04,41,51,72,21,35,4,12,-11 db,90,C Minor,5A,4,2022-04-08,0DEokAmDwO8LxRSXjHees7
34 , Shivers,Ed Sheeran,96,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-08,50nfwKoDiSYg8zOCREWAm5
35 , Viimeistä kertaa,VIIVI,62,"finnish dance pop, finnish pop","Dance/Electronic, Pop",Parisuhdehautausmaa,2022-03-10,3:31,57,73,5,0,30,5,11,-8 db,131,E Minor,9A,4,2022-04-08,6j7ntlEnyTEiO5p3NgKcXy
36 , In My Head,Lil Tjay,86,"brooklyn drill, melodic rap, nyc rap",Hip Hop,In My Head,2022-04-01,2:15,68,55,16,0,41,12,10,-7 db,143,C♯/D♭ Major,3B,4,2022-04-08,1HvTxgCj0mTzQlEo0zLvFb
37 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",94,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-08,5PjdY0CKGZdEuoNab3yDmX
38 , abcdefu,GAYLE,100,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-08,4fouWK6XVHhzl78KzQ1UjL
39 , Sun numero,YOUNGHEARTED,64,"finnish dance pop, finnish pop","Dance/Electronic, Pop",Sun numero,2022-01-17,3:08,58,63,43,0,36,4,16,-6 db,155,C Minor,5A,3,2022-04-08,2DfVvs2EZd82PvqOfdpJB4
40 , Boyfriend,Dove Cameron,96,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-08,59CfNbkERJ3NoTXDvoURjj
41 , Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran",96,"dance pop, pop, post-teen pop, uk pop",Pop,Bam Bam (feat. Ed Sheeran),2022-03-04,3:26,76,70,18,0,96,4,33,-6 db,95,G#/A♭ Major,4B,4,2022-04-08,0QBzMgT7NIeoCYy3sJCof1
42 , Kyläbaari,Portion Boys,60,"finnish dance pop, finnish hip hop","Dance/Electronic, Hip Hop",Kyläbaari,2021-03-05,3:46,56,93,1,0,84,4,34,-5 db,153,A#/B♭ Minor,3A,4,2022-04-08,0QO1QnI4tOXLwtgXQmVqPA
43 , Where Are You Now,"Lost Frequencies,Calum Scott",97,"belgian edm, edm, pop, pop dance, tropical house, neo mellow","Dance/Electronic, Folk/Acoustic, Pop",Where Are You Now,2021-07-30,2:28,67,64,52,0,26,10,17,-8 db,121,F#/G♭ Minor,11A,4,2022-04-08,3uUuGVFu1V7jTQL60S1r8z
44 , Levottomat tuulet (feat. costee),"Adi L Hasla,costee",63,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",Levottomat tuulet (feat. costee),2022-01-21,3:15,63,63,9,0,40,5,16,-6 db,162,F Minor,4A,4,2022-04-08,7yLhuElA3Ooa4Z2Ymdsx5q
45 , THATS WHAT I WANT,Lil Nas X,97,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-08,0e8nrvls4Qqv5Rfa2UhqmO
46 , Uu mama,Vesala,62,finnish pop,Pop,Uu mama,2022-02-18,3:32,76,77,0,0,50,6,10,-6 db,117,G Major,9B,4,2022-04-08,4gfaPfCrW3lM4FpGeLyORb
47 , KAIKEST PAHAST PARANNUIT,Tupla W,61,"finnish dance pop, finnish hip hop, finnish pop","Dance/Electronic, Hip Hop, Pop",KAIKEST PAHAST PARANNUIT,2022-01-28,2:48,67,65,43,0,65,9,16,-7 db,90,G#/A♭ Major,4B,4,2022-04-08,2RlOo2fu1v9k4YRXBjalHX
48 , Koti,Antti Tuisku,62,"finnish dance pop, finnish pop, iskelma, suomi rock","Dance/Electronic, Pop, World/Traditional",Koti,2022-03-04,3:13,49,70,4,0,15,4,11,-7 db,146,D Major,10B,4,2022-04-08,5tc3oziWiatFbn73vG3E8A
49 , When You're Gone,Shawn Mendes,88,"canadian pop, dance pop, pop, viral pop",Pop,When You're Gone,2022-03-31,2:52,60,69,2,0,58,4,58,-6 db,147,F Major,7B,4,2022-04-08,0U1W2LZVUX7qTm7dDpqxh6
50 , Pepas,Farruko,87,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-08,2B4GHvToeLTOBB4QLzW3Ni
