#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
1 , As It Was,Harry Styles,100,pop,Pop,As It Was,2022-03-31,2:47,52,73,34,0,66,6,31,-5 db,174,F#/G♭ Minor,11A,4,2022-04-15,4LRPiXqCikLlN15c3yImP7
2 , First Class,Jack Harlow,92,"deep underground hip hop, kentucky hip hop, rap",Hip Hop,First Class,2022-04-08,2:53,91,56,3,0,32,10,11,-6 db,107,G#/A♭ Major,4B,4,2022-04-15,1rDQ4oMwGJI7B4tovsBOxc
3 , Heat Waves,Glass Animals,94,"gauze pop, indietronica, shiver pop","Pop, Rock",Dreamland (+ Bonus Levels),2020-08-06,3:58,76,53,44,0,53,9,9,-7 db,81,B Major,1B,4,2022-04-15,02MWAaffLxlfxAUY7c5dvx
4 , MIDDLE OF THE NIGHT,Elley Duhé,94,"alt z, pop",Pop,MIDDLE OF THE NIGHT,2020-01-10,3:04,41,61,2,0,9,5,12,-8 db,186,E Minor,9A,3,2022-04-15,58HvfVOeJY7lUuCqF0m3ly
5 , Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons,JID,Arcane,League of Legends",88,"modern rock, rock, hip hop, rap, speedrun, video game music","Hip Hop, Rock, Easy listening",Mercury - Act 1,2021-09-03,2:53,73,78,24,0,56,27,43,-4 db,77,B Minor,10A,4,2022-04-15,1HhNoOuqm1a5MXYEgAFl8o
6 , Селяви,MORGENSHTERN,64,"russian hip hop, russian trap","Hip Hop, Latin",Селяви,2022-04-08,2:40,90,44,8,0,33,7,22,-9 db,100,F Major,7B,4,2022-04-15,3SOHFsSinxM6flLceYl5BT
7 , Cold Heart - PNAU Remix,"Elton John,Dua Lipa,PNAU",76,"glam rock, mellow gold, piano rock, dance pop, pop, uk pop, alternative dance, aussietronica, australian dance, australian electropop","Rock, Dance/Electronic, Pop",The Lockdown Sessions,2021-10-22,3:22,80,80,4,0,93,3,9,-6 db,116,C♯/D♭ Major,3B,4,2022-04-15,7rglLriMNBPAyuJOMGwi39
8 , Where Are You Now,"Lost Frequencies,Calum Scott",94,"belgian edm, edm, pop, pop dance, tropical house, neo mellow","Dance/Electronic, Folk/Acoustic, Pop",Where Are You Now,2021-07-30,2:28,67,64,52,0,26,10,17,-8 db,121,F#/G♭ Minor,11A,4,2022-04-15,3uUuGVFu1V7jTQL60S1r8z
9 , Softcore,The Neighbourhood,91,"modern alternative rock, modern rock, pop","Rock, Pop",Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,3:26,57,57,5,0,37,3,29,-6 db,94,A Minor,8A,4,2022-04-15,2K7xn816oNHJZ0aVqdQsha
10 , Another Love,Tom Odell,57,"chill pop, pop",Pop,Long Way Down,2013-06-17,4:04,44,54,72,0,14,5,9,-9 db,123,E Minor,9A,4,2022-04-15,7jtQIBanIiJOMS6RyCx6jZ
11 , Sweater Weather,The Neighbourhood,92,"modern alternative rock, modern rock, pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-15,2QjOHCTQ1Jl3zawyYOpxh6
12 , RAVE,Dxrk ダーク,70,drift phonk,,RAVE,2022-03-18,2:49,72,75,24,85,34,4,11,-6 db,120,G#/A♭ Major,4B,4,2022-04-15,01kfSdF9zfcDLri5sSWEoL
13 , Down Under (feat. Colin Hay),"Luude,Colin Hay",72,"aussietronica, neo mellow, solo wave","Dance/Electronic, Folk/Acoustic",Down Under (feat. Colin Hay),2021-11-19,2:38,31,86,1,0,4,17,28,-4 db,172,B Minor,10A,4,2022-04-15,3Oww84xrmgjyr5J1ilOmAf
14 , The Motto,"Tiësto,Ava Max",93,"big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house","Dance/Electronic, Pop",The Motto,2021-11-04,2:44,75,76,3,0,46,4,9,-5 db,118,G Minor,6A,4,2022-04-15,18asYwWugKjjsihZ0YvRxO
15 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",91,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-15,5PjdY0CKGZdEuoNab3yDmX
16 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",89,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-15,5Z9KJZvQzH6PFmb8SNkxuk
17 , Infinity,Jaymes Young,93,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-15,1SOClUWhOi8vHZYMz3GluK
18 , W (Kā pienākas),Prusax,42,latvian hip hop,Hip Hop,W (Kā pienākas),2022-03-30,2:54,64,77,13,0,56,4,27,-4 db,155,E Minor,9A,4,2022-04-15,1QtnkO460jPALmHFBSi4xx
19 , No Role Modelz,J. Cole,88,"conscious hip hop, hip hop, north carolina hip hop, rap",Hip Hop,2014 Forest Hills Drive,2014-12-09,4:52,69,52,32,0,49,34,5,-8 db,100,A#/B♭ Minor,3A,4,2022-04-15,68Dni7IE4VyPkTOH9mRWHr
20 , Woman,Doja Cat,94,"dance pop, pop",Pop,Planet Her,2021-06-25,2:52,82,76,9,0,88,9,12,-4 db,108,F Minor,4A,4,2022-04-15,6Uj1ctrBOjOas8xZXGqKk4
21 , Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran",70,"dance pop, pop, post-teen pop, uk pop",Pop,Familia,2022-04-07,3:26,76,70,18,0,96,4,33,-6 db,95,G#/A♭ Major,4B,4,2022-04-15,2DB4DdfCFMw1iaR6JaR03a
22 , Pepas,Farruko,83,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-15,2B4GHvToeLTOBB4QLzW3Ni
23 , Shivers,Ed Sheeran,93,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-15,50nfwKoDiSYg8zOCREWAm5
24 , Without Me,Eminem,90,"detroit hip hop, hip hop, rap",Hip Hop,The Eminem Show,2002-05-26,4:50,91,67,0,0,66,7,24,-3 db,112,G Major,9B,4,2022-04-15,7lQ8MOhq6IN2w8EYcFNSUk
25 , abcdefu,GAYLE,96,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-15,4fouWK6XVHhzl78KzQ1UjL
26 , After Dark,Mr.Kitty,77,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-15,0zCgWGmDF0aih5qexATyBn
27 , Revenge,XXXTENTACION,88,"emo rap, miami hip hop",Hip Hop,17,2017-08-25,2:00,75,25,78,0,18,26,11,-16 db,140,B Minor,10A,4,2022-04-15,5TXDeTFVRVY7Cvt0Dw4vWW
28 , THATS WHAT I WANT,Lil Nas X,94,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-15,0e8nrvls4Qqv5Rfa2UhqmO
29 , Boyfriend,Dove Cameron,93,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-15,59CfNbkERJ3NoTXDvoURjj
30 , HDMI,BONES,80,"dark trap, underground hip hop",Hip Hop,Rotten,2014-12-02,2:19,71,29,69,81,12,6,32,-16 db,125,G Major,9B,4,2022-04-15,7I4ibsZgwuf46g0xHuTC8s
31 , Move Your Body,"Öwnboss,Sevek",84,"brazilian edm,",Dance/Electronic,Move Your Body,2021-10-29,2:37,85,82,2,0,25,5,10,-5 db,125,D Minor,7A,4,2022-04-15,6GomT970rCOkKAyyrwJeZi
32 , Bones,Imagine Dragons,89,"modern rock, rock",Rock,Bones,2022-03-11,2:45,77,74,2,0,57,5,8,-4 db,114,F Minor,4A,4,2022-04-15,0HqZX76SFLDz2aW8aiqi7G
33 , 505,Arctic Monkeys,84,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-15,58ge6dfP91o9oXMzq3XkIS
34 , showdown,shadowraze,79,"russian drain, russian hip hop",Hip Hop,showdown,2022-03-04,2:00,71,63,4,3,38,13,9,-11 db,115,F#/G♭ Major,2B,4,2022-04-15,48fzAdCxamFYCHNXXLk6zn
35 , Close Eyes,"Chego1963,onurxt,Rylixe",33,"new school turkce rap,",,Close Eyes,2020-02-13,2:12,78,54,7,73,22,7,14,-10 db,96,C Major,8B,4,2022-04-15,7BNWWI6aZPLkYCfRat8HuD
36 , Freaks,Surf Curse,88,"dreamo, indie surf, surf punk, vegas indie",Rock,Freaks,2021-05-15,2:27,35,94,0,63,41,5,5,-10 db,180,A Major,11B,4,2022-04-15,7EkWXAI1wn8Ii883ecd9xr
37 , Wait a Minute!,WILLOW,88,"afrofuturism, dance pop, electropop, pop, post-teen pop","R&B, Pop",ARDIPITHECUS,2015-01-11,3:16,76,71,4,0,67,3,9,-5 db,101,D#/E♭ Minor,2A,4,2022-04-15,0y60itmpH0aPKsFiGxmtnh
38 , Tom's Diner,"AnnenMayKantereit,Giant Rooks",87,"cologne indie, german singer-songwriter,","Classical, Pop",Tom's Diner,2019-06-28,4:29,68,43,38,0,33,14,36,-8 db,98,F#/G♭ Minor,11A,4,2022-04-15,0oA9wBGDY4uyILLg4GymWP
39 , Do It To It,"ACRAZE,Cherish",92,"atl hip hop, girl group, hip pop, r&b, southern hip hop, urban contemporary","Hip Hop, Pop, R&B",Do It To It,2021-08-20,2:37,85,81,2,5,64,9,7,-8 db,125,B Minor,10A,4,2022-04-15,20on25jryn53hWghthWWW3
40 , Bad Habits,Ed Sheeran,93,"pop, uk pop",Pop,=,2021-10-29,3:50,81,89,5,0,54,3,37,-4 db,126,B Minor,10A,4,2022-04-15,3rmo8F54jFF8OgYsqTxm5d
41 , good 4 u,Olivia Rodrigo,93,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-15,4ZtFanR9U6ndgddUvNcjcG
42 , Daddy Issues,The Neighbourhood,88,"modern alternative rock, modern rock, pop","Rock, Pop",Wiped Out!,2015-10-30,4:20,59,52,7,15,34,3,12,-9 db,85,A#/B♭ Major,6B,4,2022-04-15,5E30LdtzQTGqRvNd7l6kG5
43 , Dark Red,Steve Lacy,89,"afrofuturism, pop","R&B, Pop",Dark Red,2017-02-20,2:53,60,78,45,0,78,6,12,-4 db,172,F#/G♭ Major,2B,4,2022-04-15,37y7iDayfwm3WXn5BiAoRk
44 , Formula,Labrinth,88,"indie poptimism, pop",Pop,Euphoria (Original Score from the HBO Series),2019-10-04,1:31,57,66,4,6,23,4,15,-6 db,145,B Major,1B,4,2022-04-15,6EtKlIQmGPB9SX8UjDJG5s
45 , The Real Slim Shady,Eminem,89,"detroit hip hop, hip hop, rap",Hip Hop,The Marshall Mathers LP,2000-05-23,4:44,95,66,3,0,76,6,5,-4 db,105,F Minor,4A,4,2022-04-15,3yfqSUWxFvZELEM4PmlwIR
46 , u.,niteboi,78,drift phonk,,u.,2017-01-22,2:54,46,65,22,87,6,10,11,-9 db,124,E Minor,9A,4,2022-04-15,0J7oHYxjF6Oln61wy0kP2i
47 , Light Switch,Charlie Puth,82,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-15,3AVXwaOGCEL8cmBecfcsFJ
48 , Starlight,Dave,89,uk hip hop,Hip Hop,Starlight,2022-03-03,3:31,95,37,34,0,37,29,10,-10 db,124,E Minor,9A,4,2022-04-15,531KGXtBroSrOX9LVmiIgc
49 , Moth To A Flame (with The Weeknd),"Swedish House Mafia,The Weeknd",89,"dance pop, edm, electro house, pop, pop dance, progressive electro house, canadian contemporary r&b, canadian pop","R&B, Pop, Dance/Electronic",Moth To A Flame,2021-10-22,3:54,54,66,0,0,11,4,11,-7 db,120,G#/A♭ Major,4B,4,2022-04-15,2gpWyfu7eZ01zzncHpxOtA
50 , МАЛИНОВАЯ ЛАДА,GAYAZOV$ BROTHER$,71,"russian dance, russian hip hop, russian pop","Dance/Electronic, Hip Hop, Pop",МАЛИНОВАЯ ЛАДА,2021-10-22,3:33,76,88,6,0,82,4,23,-5 db,117,E Minor,9A,4,2022-04-15,77B4S4jkrAkL3Ng5hEHoUU
