#,Song,Artist,Popularity,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Tempo,Key,Camelot,Time Signature,Added At,Spotify Track Id
11 , Cold Heart - PNAU Remix,"Elton John,Dua Lipa,PNAU",85,"glam rock, mellow gold, piano rock, dance pop, pop, uk pop, alternative dance, aussietronica, australian dance, australian electropop","Rock, Dance/Electronic, Pop",The Lockdown Sessions,2021-10-22,3:22,80,80,4,0,93,3,9,-6 db,116,C♯/D♭ Major,3B,4,2022-04-23,6JIC3hbC28JZKZ8AlAqX8h
12 , low down,"venbee,Dan Fable",65,,,low down,2022-04-15,3:02,72,43,63,9,27,9,10,-11 db,80,C Major,8B,4,2022-04-23,6OlK1W3yH6V3pr6e81hI0u
13 , RAVE,Dxrk ダーク,76,drift phonk,,RAVE,2022-03-18,2:49,72,75,24,85,34,4,11,-6 db,120,G#/A♭ Major,4B,4,2022-04-23,01kfSdF9zfcDLri5sSWEoL
14 , Another Love,Tom Odell,54,"chill pop, pop",Pop,Long Way Down,2013-06-17,4:04,44,54,72,0,14,5,9,-9 db,123,E Minor,9A,4,2022-04-23,7jtQIBanIiJOMS6RyCx6jZ
15 , Woman,Doja Cat,92,"dance pop, pop",Pop,Planet Her,2021-06-25,2:52,82,76,9,0,88,9,12,-4 db,108,F Minor,4A,4,2022-04-23,6Uj1ctrBOjOas8xZXGqKk4
16 , koptereid,5MIINUST,42,"estonian hip hop, estonian pop","Hip Hop, Pop",koptereid,2021-09-23,4:10,57,78,0,0,17,4,15,-8 db,115,E Minor,9A,4,2022-04-23,4QWbJNAWatPr3j065e3N7H
17 , Zim Zimma,"Marcara,Siimi",43,"estonian hip hop, estonian electronic","Dance/Electronic, Hip Hop",Zim Zimma,2021-12-17,2:42,66,90,3,7,47,4,44,-6 db,145,B Major,1B,4,2022-04-23,2cbkgGRldr8q7XEryBMFCZ
18 , The Motto,"Tiësto,Ava Max",91,"big room, brostep, dance pop, dutch edm, edm, house, pop, pop dance, slap house, trance, tropical house","Dance/Electronic, Pop",The Motto,2021-11-04,2:44,75,76,3,0,46,4,9,-5 db,118,G Minor,6A,4,2022-04-23,18asYwWugKjjsihZ0YvRxO
19 , Shivers,Ed Sheeran,91,"pop, uk pop",Pop,=,2021-10-29,3:27,79,86,28,0,82,9,4,-3 db,141,D Major,10B,4,2022-04-23,50nfwKoDiSYg8zOCREWAm5
20 , Pepas,Farruko,81,"latin, latin hip hop, reggaeton, trap latino","Latin, Hip Hop",La 167,2021-10-01,4:47,76,77,1,0,44,3,13,-4 db,130,G Major,9B,4,2022-04-23,2B4GHvToeLTOBB4QLzW3Ni
21 , STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",89,"australian hip hop, canadian pop, pop","Hip Hop, Pop",F*CK LOVE 3: OVER YOU,2021-07-23,2:21,59,76,4,0,48,5,10,-5 db,170,C♯/D♭ Major,3B,4,2022-04-23,5PjdY0CKGZdEuoNab3yDmX
22 , Softcore,The Neighbourhood,88,"modern alternative rock, modern rock, pop","Rock, Pop",Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,3:26,57,57,5,0,37,3,29,-6 db,94,A Minor,8A,4,2022-04-23,2K7xn816oNHJZ0aVqdQsha
23 , House of Memories,Panic! At The Disco,80,modern rock,Rock,Death of a Bachelor,2016-01-15,3:28,51,82,0,0,51,3,5,-5 db,110,B Minor,10A,4,2022-04-23,2DgdHcjWmO3qd50RzuBLgZ
24 , INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",87,"lgbtq+ hip hop, pop, deep underground hip hop, kentucky hip hop, rap","Hip Hop, Pop",MONTERO,2021-09-17,3:32,74,69,2,0,89,7,5,-7 db,150,A#/B♭ Minor,3A,4,2022-04-23,5Z9KJZvQzH6PFmb8SNkxuk
25 , THATS WHAT I WANT,Lil Nas X,92,"lgbtq+ hip hop, pop","Hip Hop, Pop",MONTERO,2021-09-17,2:23,74,85,1,0,55,22,5,-5 db,88,C♯/D♭ Minor,12A,4,2022-04-23,0e8nrvls4Qqv5Rfa2UhqmO
26 , Thousand Miles,The Kid LAROI,47,australian hip hop,Hip Hop,Thousand Miles,2022-04-22,2:44,38,66,9,0,20,8,9,-5 db,81,G Major,9B,4,2022-04-23,1r8ZCjfrQxoy2wVaBUbpwg
27 , Pargi 6,Clicherik & Mäx,39,"estonian hip hop, estonian pop","Hip Hop, Pop",Pargi 6,2022-04-01,2:44,69,81,1,0,64,5,20,-5 db,124,A Major,11B,4,2022-04-23,57ROYUybqh2ujlErrk3VL9
28 , Vihje,"nublu,Mikael Gabriel",51,"estonian pop, finnish dance pop, finnish hip hop, finnish pop","Pop, Dance/Electronic, Hip Hop",Vihje,2021-12-30,3:30,78,76,18,0,83,8,8,-5 db,98,A Major,11B,4,2022-04-23,1w2vjbD7OmP9TaPRiiA2xW
29 , Boyfriend,Dove Cameron,91,"pop, post-teen pop",Pop,Boyfriend,2022-02-11,2:33,35,61,23,0,23,6,19,-7 db,180,G Minor,6A,3,2022-04-23,59CfNbkERJ3NoTXDvoURjj
30 , After Dark,Mr.Kitty,74,weirdcore,,Time,2014-08-08,4:17,58,60,7,41,4,3,8,-10 db,140,G#/A♭ Major,4B,4,2022-04-23,0zCgWGmDF0aih5qexATyBn
31 , Bad Habits,Ed Sheeran,91,"pop, uk pop",Pop,=,2021-10-29,3:50,81,89,5,0,54,3,37,-4 db,126,B Minor,10A,4,2022-04-23,3rmo8F54jFF8OgYsqTxm5d
32 , Sweater Weather,The Neighbourhood,89,"modern alternative rock, modern rock, pop","Rock, Pop",I Love You.,2013-04-19,4:00,61,81,5,2,40,3,10,-3 db,124,A#/B♭ Major,6B,4,2022-04-23,2QjOHCTQ1Jl3zawyYOpxh6
33 , Ghost,Justin Bieber,90,"canadian pop, pop",Pop,Justice,2021-03-19,2:33,60,74,19,0,44,5,42,-6 db,154,D Major,10B,4,2022-04-23,6I3mqTwhRpn34SLVafSH7G
34 , pagasita peruus (aguascalientes),nublu,43,estonian pop,Pop,pagasita peruus (aguascalientes),2022-03-10,3:13,74,64,21,0,53,21,43,-6 db,90,F Minor,4A,4,2022-04-23,5eJ7P2Wx8bMujs5T46yAlM
35 , Do It To It,"ACRAZE,Cherish",89,"atl hip hop, girl group, hip pop, r&b, southern hip hop, urban contemporary","Hip Hop, Pop, R&B",Do It To It,2021-08-20,2:37,85,81,2,5,64,9,7,-8 db,125,B Minor,10A,4,2022-04-23,20on25jryn53hWghthWWW3
36 , abcdefu,GAYLE,94,modern alternative pop,Rock,abcdefu,2021-08-13,2:48,70,54,30,0,42,5,37,-6 db,122,E Major,12B,4,2022-04-23,4fouWK6XVHhzl78KzQ1UjL
37 , Starlight,Dave,87,uk hip hop,Hip Hop,Starlight,2022-03-03,3:31,95,37,34,0,37,29,10,-10 db,124,E Minor,9A,4,2022-04-23,531KGXtBroSrOX9LVmiIgc
38 , Without Me,Eminem,88,"detroit hip hop, hip hop, rap",Hip Hop,The Eminem Show,2002-05-26,4:50,91,67,0,0,66,7,24,-3 db,112,G Major,9B,4,2022-04-23,7lQ8MOhq6IN2w8EYcFNSUk
39 , Teesklejad,Liis Lemsalu,37,estonian pop,Pop,Teesklejad,2022-04-07,2:52,73,61,12,0,48,5,11,-6 db,110,D Minor,7A,4,2022-04-23,5jhYoYzl45fTjqDo6VTsA3
40 , Infinity,Jaymes Young,91,"modern rock, pop","Rock, Pop",Feel Something,2017-06-23,3:57,67,67,15,0,49,4,30,-7 db,122,B Minor,10A,4,2022-04-23,1SOClUWhOi8vHZYMz3GluK
41 , Revenge,XXXTENTACION,86,"emo rap, miami hip hop",Hip Hop,17,2017-08-25,2:00,75,25,78,0,18,26,11,-16 db,140,B Minor,10A,4,2022-04-23,5TXDeTFVRVY7Cvt0Dw4vWW
42 , Light Switch,Charlie Puth,80,"dance pop, pop, viral pop",Pop,Light Switch (Instrumental),2022-01-19,3:05,69,63,11,0,91,31,9,-6 db,184,F#/G♭ Major,2B,4,2022-04-23,3AVXwaOGCEL8cmBecfcsFJ
43 , u.,niteboi,75,drift phonk,,u.,2017-01-22,2:54,46,65,22,87,6,10,11,-9 db,124,E Minor,9A,4,2022-04-23,0J7oHYxjF6Oln61wy0kP2i
44 , good 4 u,Olivia Rodrigo,91,pop,Pop,SOUR,2021-05-21,2:58,56,66,34,0,69,15,8,-5 db,167,A Major,11B,4,2022-04-23,4ZtFanR9U6ndgddUvNcjcG
45 , Moth To A Flame (with The Weeknd),"Swedish House Mafia,The Weeknd",69,"edm, electro house, pop, pop dance, progressive electro house, canadian contemporary r&b, canadian pop","R&B, Pop, Dance/Electronic",Paradise Again,2022-04-15,3:54,55,66,0,0,11,4,11,-7 db,120,G#/A♭ Major,4B,4,2022-04-23,0VO8gYVDSwM1Qdd2GsMoYK
46 , Aluspükse,"5MIINUST,nublu",40,"estonian hip hop, estonian pop","Hip Hop, Pop",Aluspükse,2019-06-22,3:30,73,77,39,0,54,22,36,-6 db,120,A Minor,8A,4,2022-04-23,2xtLPeeUmIzM1hFw2qeH4U
47 , 505,Arctic Monkeys,82,"garage rock, permanent wave, rock, sheffield indie","Blues, Rock",Favourite Worst Nightmare (Standard Version),2007-04-24,4:13,52,85,0,0,23,5,7,-6 db,140,C Major,8B,4,2022-04-23,58ge6dfP91o9oXMzq3XkIS
48 , Streetside,"Bru-C,Bou",69,"nottingham hip hop, bass house, deep rai",Dance/Electronic,Streetside,2021-03-05,3:39,70,75,3,0,35,6,13,-5 db,88,G#/A♭ Major,4B,4,2022-04-23,4HcmKnUwCKsloslonqMzCN
49 , Where Did You Go? (feat. MNEK),"Jax Jones,MNEK",83,"dance pop, edm, electro house, house, pop, pop dance, pop rap, tropical house, uk dance, uk contemporary r&b","Pop, Dance/Electronic, Hip Hop, R&B",Where Did You Go (feat. MNEK),2022-02-04,2:57,76,78,18,0,50,3,29,-5 db,127,G Minor,6A,4,2022-04-23,3sa06xVNmLLYIxdNNmVQN8
50 , The Real Slim Shady,Eminem,87,"detroit hip hop, hip hop, rap",Hip Hop,The Marshall Mathers LP,2000-05-23,4:44,95,66,3,0,76,6,5,-4 db,105,F Minor,4A,4,2022-04-23,3yfqSUWxFvZELEM4PmlwIR
